COMID,Discharge,StageHeight
1.822901700000000000e+07,9.154999999999999805e-01,2.733230421429508894e-01
1.822901100000000000e+07,6.909999999999999476e-02,1.289777271843059805e-02
1.822902700000000000e+07,1.234999999999999987e-01,2.283525151379647497e-02
1.822890900000000000e+07,8.939999999999999336e-02,3.675819660126108945e-02
1.822901300000000000e+07,1.729999999999999941e-02,nan
1.822899700000000000e+07,1.478699999999999903e+00,1.397793552451634391e-01
1.822898500000000000e+07,9.100000000000000450e-03,1.286323943148253747e-03
1.822903100000000000e+07,4.843999999999999972e-01,1.553088942710446618e-01
1.822879100000000000e+07,7.328199999999999825e+00,3.620137910047909746e-01
1.823014900000000000e+07,7.969999999999999307e-02,2.307950022383236863e-02
1.822904900000000000e+07,2.399999999999999790e-03,1.310071071954043744e-03
1.823014700000000000e+07,9.700000000000000289e-03,nan
1.822895100000000000e+07,1.559800000000000075e+00,1.386590000051690919e-01
1.822898100000000000e+07,1.295999999999999930e-01,2.343274152150808323e-02
1.822880300000000000e+07,1.114400000000000057e+00,2.224760966055754630e-01
1.823014300000000000e+07,5.499999999999999681e-03,1.614432841224736634e-03
1.822904300000000000e+07,2.440000000000000155e-02,3.926750067227743023e-03
1.822891100000000000e+07,9.349999999999999978e-02,2.747710601600722793e-02
1.822892500000000000e+07,1.018000000000000016e-01,1.848503226273681688e-02
1.822900500000000000e+07,2.610000000000000167e-02,1.422023743587916798e-02
1.822901500000000000e+07,3.124000000000000110e-01,9.051096772768278675e-02
1.822892900000000000e+07,1.565800000000000081e+00,1.145492260780731214e-01
1.822891900000000000e+07,6.494999999999999662e-01,1.029552001022445151e-01
1.822895300000000000e+07,5.700000000000000205e-03,8.543429669018239199e-04
1.822896300000000000e+07,3.205000000000000071e-01,2.176061517488549202e-01
1.822900300000000000e+07,1.700000000000000122e-02,1.795137169927063124e-03
1.822890500000000000e+07,1.241700000000000026e+00,1.913791916497162016e-01
1.822902900000000000e+07,1.859999999999999848e-02,5.964676262963979070e-03
1.822900100000000000e+07,9.100000000000000450e-03,1.856357721775373946e-03
1.823015100000000000e+07,2.000000000000000042e-03,1.068450717582066552e-03
1.823014500000000000e+07,1.199999999999999895e-03,4.619395429834147106e-04
1.822897100000000000e+07,4.070000000000000007e-02,1.326507316948302879e-02
1.822890300000000000e+07,3.126999999999999780e-01,6.549065063057366021e-02
1.822896100000000000e+07,1.969999999999999876e-02,4.138829894110774253e-03
1.822996700000000000e+07,1.439999999999999961e-02,4.584158053733141704e-03
1.822904700000000000e+07,2.129999999999999949e-02,4.238563208223517301e-03
1.822903900000000000e+07,7.380000000000000449e-02,1.629928551126875319e-02
1.822891300000000000e+07,5.473999999999999977e-01,6.192856171103298946e-02
1.822891700000000000e+07,4.446000000000000618e+00,4.585641402549681112e-01
1.822894900000000000e+07,8.787000000000000366e-01,1.115508664786173526e-01
1.822896700000000000e+07,2.978000000000000091e-01,4.396161835209465296e-02
1.822902300000000000e+07,5.530000000000000193e-02,7.655714127090785907e-03
1.822905300000000000e+07,1.300000000000000114e-02,3.415939122381183961e-03
1.822885900000000000e+07,6.203100000000000058e+00,3.741802949211514573e-01
1.822904500000000000e+07,1.990000000000000102e-02,3.048887187863060736e-03
1.822884700000000000e+07,1.105799999999999894e+00,2.707799608262426716e-01
1.822897700000000000e+07,2.056999999999999940e-01,2.760991877751629506e-02
1.822897300000000000e+07,7.259999999999999787e-02,1.939708283381452042e-02
