COMID, Height(ft), Flowrate(ft^3/s)
18228557,0.511801,26.486000
18228557,0.511458,26.486074
18228557,0.508295,26.486000
18228557,0.507241,26.486004
18228557,0.508360,26.485989
18228557,0.511463,26.485968
18228557,0.516240,26.485947
18228557,0.522075,26.485863
18228557,0.527575,26.485796
18228557,0.531012,26.485874
18228557,0.531493,26.485983
18228557,0.529754,26.486073
18228557,0.526235,26.486105
18228557,0.521812,26.486032
18228557,0.516666,26.486046
18228557,0.510100,26.486088
18228557,0.503839,26.486000
18228557,0.498496,26.485958
18228557,0.493709,26.485954
18228557,0.489545,26.485939
18228557,0.485986,26.485975
18228557,0.482871,26.485891
18228557,0.480359,26.485916
18228557,0.478360,26.485983
18228557,0.476719,26.485943
18228557,0.475536,26.485983
18228557,0.475148,26.514322
18228557,0.479767,26.859304
18228557,0.495156,27.915987
18228557,0.511001,28.998285
18228557,0.525479,29.983532
18228557,0.541172,31.062498
18228557,0.556042,32.090630
18228557,0.570450,33.093407
18228557,0.585076,34.123661
18228557,0.600045,35.190380
18228557,0.614340,36.215405
18228557,0.628528,37.239597
18228557,0.642030,38.215237
18228557,0.656801,39.297100
18228557,0.671123,40.358097
18228557,0.684840,41.381165
18228557,0.698196,42.387028
18228557,0.712271,43.465076
18228557,0.725330,44.471725
18228557,0.738441,45.497086
18228557,0.750989,46.488651
18228557,0.763885,47.530788
18228557,0.776534,48.568546
18228557,0.789090,49.619400
18228557,0.801417,50.667892
18228557,0.813301,51.695232
18228557,0.825309,52.750050
18228557,0.836433,53.740696
18228557,0.847785,54.772411
18228557,0.858840,55.790997
18228557,0.870427,56.877907
18228557,0.881103,57.888401
18228557,0.891609,58.898190
18228557,0.902446,59.953251
18228557,0.913211,61.013397
18228557,0.923435,62.030460
18228557,0.933228,63.014961
18228557,0.943903,64.105370
18228557,0.953773,65.123215
18228557,0.963594,66.150200
18228557,0.973057,67.147980
18228557,0.983236,68.237297
18228557,0.992692,69.259552
18228557,1.002173,70.298470
18228557,1.011362,71.314476
18228557,1.020436,72.331009
18228557,1.029652,73.375900
18228557,1.038399,74.381134
18228557,1.047572,75.449890
18228557,1.055922,76.434219
18228557,1.064991,77.517250
18228557,1.073277,78.521385
18228557,1.081887,79.577644
18228557,1.090173,80.599899
18228557,1.098561,81.644547
18228557,1.106583,82.651360
18228557,1.114888,83.702469
18228557,1.122873,84.720764
18228557,1.131228,85.798080
18228557,1.139079,86.822380
18228557,1.146839,87.846291
18228557,1.154568,88.873802
18228557,1.162355,89.924103
18228557,1.169565,90.904686
18228557,1.177227,91.959290
18228557,1.184626,92.987152
18228557,1.192006,94.022621
18228557,1.199380,95.069695
18228557,1.206568,96.100746
18228557,1.213942,97.162514
18228557,1.220825,98.163795
18228557,1.227753,99.177994
18228557,1.234800,100.219353
18228557,1.241838,101.265022
18228557,1.248688,102.289497
18228557,1.255393,103.300873
18228557,1.262284,104.351410
18228557,1.269204,105.413506
18228557,1.275808,106.435791
18228557,1.282408,107.466347
18228557,1.288909,108.488525
18228557,1.295596,109.549347
18228557,1.301924,110.562271
18228557,1.308394,111.608406
18228557,1.314471,112.598763
18228557,1.320618,113.610535
18228557,1.327185,114.700233
18228557,1.333339,115.735703
18228557,1.339347,116.755165
18228557,1.345363,117.783737
18228557,1.351302,118.807190
18228557,1.357195,119.832344
18228557,1.362994,120.848518
18228557,1.368823,121.880661
18228557,1.374790,122.945786
18228557,1.380444,123.966309
18228557,1.386023,124.982872
18228557,1.391892,126.061424
18228557,1.397477,127.100098
18228557,1.402981,128.132034
18228557,1.408394,129.157959
18228557,1.413754,130.183243
18228557,1.419234,131.241165
18228557,1.424477,132.263885
18228557,1.429600,133.273636
18228557,1.434886,134.323257
18228557,1.440091,135.370514
18228557,1.445084,136.383652
18228557,1.449940,137.379669
18228557,1.455079,138.440903
18228557,1.459971,139.463943
18228557,1.464764,140.482590
18228557,1.469608,141.508698
18228557,1.474424,142.538574
18228557,1.479404,143.623093
18228557,1.484159,144.656006
18228557,1.488774,145.675415
18228557,1.493569,146.729263
18228557,1.498208,147.766418
18228557,1.502611,148.747818
18228557,1.507300,149.809525
18228557,1.511978,150.865341
18228557,1.516469,151.896210
18228557,1.520907,152.915588
18228557,1.525163,153.902206
18228557,1.529676,154.967819
18228557,1.534085,156.011902
18228557,1.538399,157.051773
18228557,1.542562,158.057205
18228557,1.546654,159.063904
18228557,1.550939,160.118958
18228557,1.555058,161.153366
18228557,1.559198,162.195145
18228557,1.563413,163.266510
18228557,1.567353,164.288071
18228557,1.571187,165.283417
18228557,1.575135,166.328827
18228557,1.579167,167.399002
18228557,1.582870,168.400650
18228557,1.586655,169.428040
18228557,1.590430,170.472443
18228557,1.594227,171.525589
18228557,1.597791,172.533447
18228557,1.601342,173.541534
18228557,1.604901,174.563049
18228557,1.608407,175.588516
18228557,1.612075,176.666550
18228557,1.615551,177.708984
18228557,1.618916,178.722366
18228557,1.622260,179.749710
18228557,1.625639,180.792023
18228557,1.628958,181.836517
18228557,1.632210,182.864426
18228557,1.635463,183.915039
18228557,1.638542,184.915833
18228557,1.641748,185.972794
18228557,1.644768,186.988907
18228557,1.647871,188.039444
18228557,1.650864,189.075089
18228557,1.653814,190.098740
18228557,1.656725,191.123016
18228557,1.659616,192.137863
18228557,1.662632,193.207428
18228557,1.665513,194.227097
18228557,1.668399,195.259598
18228557,1.671271,196.284775
18228557,1.674212,197.336487
18228557,1.677043,198.362457
18228557,1.679862,199.381287
18228557,1.682711,200.417313
18228557,1.685559,201.448456
18228557,1.688347,202.464035
18228557,1.691266,203.520325
18228557,1.694067,204.543289
18228557,1.696902,205.573700
18228557,1.699804,206.630737
18228557,1.702581,207.648483
18228557,1.705499,208.714340
18228557,1.708222,209.715149
18228557,1.711042,210.745117
18228557,1.713859,211.783112
18228557,1.716656,212.811493
18228557,1.719444,213.844330
18228557,1.722267,214.887726
18228557,1.724942,215.884476
18228557,1.727776,216.938385
18228557,1.730580,217.979630
18228557,1.733362,219.025055
18228557,1.736078,220.043015
18228557,1.738896,221.107040
18228557,1.741617,222.132568
18228557,1.744287,223.147186
18228557,1.747026,224.182266
18228557,1.749757,225.225311
18228557,1.752483,226.264420
18228557,1.755128,227.280960
18228557,1.757817,228.310776
18228557,1.760577,229.371414
18228557,1.763145,230.366730
18228557,1.765822,231.398788
18228557,1.768476,232.433014
18228557,1.771041,233.430161
18228557,1.773803,234.512329
18228557,1.776435,235.541168
18228557,1.779034,236.567245
18228557,1.781605,237.575974
18228557,1.784293,238.641510
18228557,1.786849,239.651932
18228557,1.789513,240.708267
18228557,1.792139,241.759232
18228557,1.794725,242.790985
18228557,1.797172,243.777878
18228557,1.799772,244.817688
18228557,1.802380,245.874023
18228557,1.804972,246.919693
18228557,1.807491,247.946808
18228557,1.810002,248.965485
18228557,1.812476,249.980652
18228557,1.815026,251.019791
18228557,1.817553,252.050522
18228557,1.820096,253.102203
18228557,1.822534,254.105194
18228557,1.825066,255.157333
18228557,1.827594,256.202820
18228557,1.830035,257.224060
18228557,1.832530,258.259552
18228557,1.835050,259.317657
18228557,1.837479,260.332672
18228557,1.839921,261.356720
18228557,1.842363,262.391296
18228557,1.844804,263.419952
18228557,1.847227,264.453186
18228557,1.849701,265.498505
18228557,1.852136,266.541290
18228557,1.854495,267.546051
18228557,1.856882,268.575684
18228557,1.859330,269.623108
18228557,1.861690,270.646271
18228557,1.864165,271.709534
18228557,1.866513,272.719879
18228557,1.868854,273.742523
18228557,1.871249,274.780334
18228557,1.873673,275.841614
18228557,1.875985,276.847809
18228557,1.878333,277.882294
18228557,1.880788,278.950958
18228557,1.883106,279.975800
18228557,1.885434,280.997925
18228557,1.887700,282.005798
18228557,1.890031,283.037537
18228557,1.892452,284.101166
18228557,1.894754,285.127075
18228557,1.897003,286.127045
18228557,1.899388,287.191681
18228557,1.901710,288.220795
18228557,1.903955,289.238129
18228557,1.906254,290.260712
18228557,1.908583,291.308228
18228557,1.910939,292.367126
18228557,1.913170,293.370941
18228557,1.915510,294.418823
18228557,1.917826,295.464661
18228557,1.920074,296.485443
18228557,1.922386,297.526184
18228557,1.924611,298.548584
18228557,1.926940,299.596497
18228557,1.929157,300.610168
18228557,1.931380,301.627686
18228557,1.933610,302.650665
18228557,1.935871,303.679840
18228557,1.938196,304.746796
18228557,1.940436,305.780426
18228557,1.942700,306.813263
18228557,1.944975,307.873474
18228557,1.947192,308.891602
18228557,1.949359,309.899628
18228557,1.951559,310.923096
18228557,1.953797,311.966095
18228557,1.956080,313.029358
18228557,1.958260,314.045715
18228557,1.960422,315.049927
18228557,1.962628,316.083771
18228557,1.964914,317.156616
18228557,1.967118,318.185211
18228557,1.969267,319.207642
18228557,1.971516,320.258850
18228557,1.973668,321.274200
18228557,1.975816,322.291565
18228557,1.977965,323.311615
18228557,1.980142,324.337463
18228557,1.982368,325.403137
18228557,1.984555,326.436859
18228557,1.986748,327.471283
18228557,1.988951,328.531403
18228557,1.991075,329.540100
18228557,1.993209,330.565216
18228557,1.995373,331.603821
18228557,1.997436,332.597687
18228557,1.999720,333.687378
18228557,2.001801,334.697174
18228557,2.003929,335.717438
18228557,2.006079,336.758759
18228557,2.008273,337.819672
18228557,2.010397,338.843506
18228557,2.012489,339.869049
18228557,2.014675,340.924164
18228557,2.016740,341.929291
18228557,2.018864,342.967010
18228557,2.020961,343.993683
18228557,2.023065,345.017487
18228557,2.025163,346.054138
18228557,2.027303,347.097778
18228557,2.029418,348.127686
18228557,2.031545,349.183594
18228557,2.033604,350.192291
18228557,2.035693,351.227203
18228557,2.037771,352.256683
18228557,2.039601,353.171722
18228557,2.041714,354.212830
18228557,2.043868,355.286743
18228557,2.046010,356.345459
18228557,2.048095,357.385834
18228557,2.050278,358.473907
