COMID, Height(ft), Flowrate(ft^3/s)
18229415,4.102884,26.486000
18229415,4.103100,26.485516
18229415,3.273289,26.538990
18229415,2.388701,26.595240
18229415,2.249916,26.647377
18229415,2.254797,26.702627
18229415,2.260090,26.752829
18229415,2.262321,26.808277
18229415,2.262618,26.860895
18229415,2.261945,26.909992
18229415,2.261124,26.966185
18229415,2.260322,27.019382
18229415,2.259806,27.070652
18229415,2.259846,27.123285
18229415,2.260614,27.177374
18229415,2.262190,27.231138
18229415,2.264664,27.283974
18229415,2.268091,27.335682
18229415,2.272510,27.390062
18229415,2.277766,27.443020
18229415,2.283747,27.493193
18229415,2.290500,27.548735
18229415,2.297887,27.600906
18229415,2.305878,27.651894
18229415,2.314409,27.707947
18229415,2.323294,27.759907
18229415,2.332466,27.813326
18229415,2.341812,27.863724
18229415,2.351347,27.918247
18229415,2.361011,27.971836
18229415,2.370792,28.022335
18229415,2.380696,28.078133
18229415,2.390694,28.131735
18229415,2.400815,28.181843
18229415,2.411078,28.236956
18229415,2.421536,28.289322
18229415,2.432066,28.343277
18229415,2.442621,28.395447
18229415,2.453164,28.449499
18229415,2.463629,28.502352
18229415,2.473968,28.554054
18229415,2.484109,28.608446
18229415,2.493999,28.660892
18229415,2.503634,28.714317
18229415,2.513026,28.765961
18229415,2.522226,28.819159
18229415,2.531242,28.873247
18229415,2.540024,28.924379
18229415,2.548567,28.978523
18229415,2.556890,29.029171
18229415,2.564972,29.084044
18229415,2.572799,29.137188
18229415,2.580377,29.190887
18229415,2.587627,29.242081
18229415,2.594558,29.296291
18229415,2.601141,29.347891
18229415,2.607586,29.411766
18229415,2.617785,29.770155
18229415,2.630131,30.308409
18229415,2.642130,30.839939
18229415,2.653895,31.372087
18229415,2.665352,31.894886
18229415,2.676782,32.435379
18229415,2.687845,32.961464
18229415,2.698773,33.489944
18229415,2.709674,34.030426
18229415,2.720291,34.560516
18229415,2.730628,35.081566
18229415,2.741032,35.625259
18229415,2.751095,36.156712
18229415,2.760874,36.678238
18229415,2.770638,37.215408
18229415,2.780182,37.749752
18229415,2.789516,38.282089
18229415,2.798651,38.810112
18229415,2.807859,39.355545
18229415,2.816389,39.856979
18229415,2.825424,40.411560
18229415,2.833744,40.916634
18229415,2.842575,41.474285
18229415,2.850751,41.987198
18229415,2.859132,42.521152
18229415,2.867579,43.072243
18229415,2.875519,43.591225
18229415,2.883704,44.135738
18229415,2.891418,44.651051
18229415,2.899427,45.196983
18229415,2.906961,45.710354
18229415,2.914833,46.258896
18229415,2.922181,46.770531
18229415,2.929826,47.311588
18229415,2.936951,47.816162
18229415,2.944575,48.370995
18229415,2.952110,48.924549
18229415,2.959094,49.435341
18229415,2.966416,49.981308
18229415,2.973301,50.497147
18229415,2.980407,51.033684
18229415,2.987226,51.556271
18229415,2.994298,52.102306
18229415,3.000902,52.615112
18229415,3.007859,53.163090
18229415,3.014697,53.703720
18229415,3.021136,54.218288
18229415,3.027916,54.766159
18229415,3.034247,55.279816
18229415,3.040816,55.816631
18229415,3.047126,56.339432
18229415,3.053695,56.887371
18229415,3.059772,57.395588
18229415,3.066160,57.933853
18229415,3.072251,58.454601
18229415,3.078673,59.006714
18229415,3.084991,59.552959
18229415,3.090807,60.058102
18229415,3.097081,60.608654
18229415,3.102924,61.125557
18229415,3.108984,61.661457
18229415,3.114811,62.184963
18229415,3.120854,62.728241
18229415,3.126424,63.231438
18229415,3.132470,63.783268
18229415,3.138428,64.328911
18229415,3.143991,64.843590
18229415,3.149951,65.397888
18229415,3.155323,65.897980
18229415,3.161245,66.455597
18229415,3.166678,66.969849
18229415,3.172428,67.515457
18229415,3.177704,68.018799
18229415,3.183503,68.576775
18229415,3.189139,69.119278
18229415,3.194404,69.631516
18229415,3.200053,70.182709
18229415,3.205167,70.683685
18229415,3.210791,71.238510
