COMID, Height(ft), Flowrate(ft^3/s)
18228987,0.813970,35.314667
18228987,0.813993,35.314701
18228987,0.813987,35.314667
18228987,0.814037,35.314667
18228987,0.814138,35.314667
18228987,0.814324,35.314701
18228987,0.814538,35.314701
18228987,0.814759,35.314701
18228987,0.814975,35.314701
18228987,0.815163,35.314701
18228987,0.815309,35.314701
18228987,0.815417,35.314701
18228987,0.815479,35.314667
18228987,0.815507,35.314667
18228987,0.815565,35.314701
18228987,0.815650,35.314701
18228987,0.815726,35.314667
18228987,0.815801,35.314701
18228987,0.815879,35.314667
18228987,0.816001,35.314667
18228987,0.816174,35.314701
18228987,0.816380,35.314701
18228987,0.816628,35.314701
18228987,0.816850,35.314667
18228987,0.817106,35.314701
18228987,0.817310,35.314701
18228987,0.817479,35.314667
18228987,0.817647,35.314701
18228987,0.817827,35.314701
18228987,0.818034,35.314701
18228987,0.818252,35.314701
18228987,0.818500,35.314701
18228987,0.819571,35.362698
18228987,0.834452,36.290306
18228987,0.852963,37.455654
18228987,0.871026,38.606030
18228987,0.888046,39.703396
18228987,0.905726,40.854549
18228987,0.923513,42.025898
18228987,0.939316,43.088982
18228987,0.956457,44.256836
18228987,0.972454,45.368931
18228987,0.988545,46.506237
18228987,1.004740,47.671021
18228987,1.019466,48.753979
18228987,1.034853,49.903404
18228987,1.050045,51.060452
18228987,1.064458,52.184731
18228987,1.078710,53.311836
18228987,1.093454,54.491943
18228987,1.107303,55.620316
18228987,1.120986,56.751450
18228987,1.134412,57.877949
18228987,1.147427,58.987328
18228987,1.160038,60.078972
18228987,1.173131,61.225956
18228987,1.186024,62.372658
18228987,1.199025,63.548248
18228987,1.211494,64.692513
18228987,1.223530,65.815483
18228987,1.235308,66.931465
18228987,1.246569,68.016472
18228987,1.258366,69.166603
18228987,1.270105,70.328629
18228987,1.281307,71.456894
18228987,1.292283,72.581497
18228987,1.303397,73.735260
18228987,1.314217,74.879768
18228987,1.324954,76.029938
18228987,1.334961,77.121758
18228987,1.345230,78.256599
18228987,1.355568,79.417282
18228987,1.365412,80.548340
18228987,1.374636,81.633667
18228987,1.384152,82.773903
18228987,1.393527,83.922157
18228987,1.402874,85.092484
18228987,1.411818,86.232025
18228987,1.420413,87.349205
18228987,1.428982,88.482483
18228987,1.437182,89.589638
18228987,1.445283,90.703247
18228987,1.453495,91.846771
18228987,1.461717,93.007889
18228987,1.469598,94.137634
18228987,1.477348,95.264389
18228987,1.484731,96.355644
18228987,1.492749,97.552567
18228987,1.500046,98.660950
18228987,1.507639,99.826477
18228987,1.514665,100.925751
18228987,1.522007,102.086296
18228987,1.528709,103.167030
18228987,1.535579,104.287422
18228987,1.542705,105.462662
18228987,1.549459,106.596405
18228987,1.556041,107.718842
18228987,1.562590,108.855270
18228987,1.569300,110.031853
18228987,1.575628,111.162483
18228987,1.581770,112.278679
18228987,1.587751,113.385223
18228987,1.593980,114.551102
18228987,1.599631,115.632011
18228987,1.605731,116.812195
18228987,1.611397,117.931702
18228987,1.617135,119.086670
18228987,1.622735,120.232246
18228987,1.628029,121.337631
18228987,1.633468,122.491989
18228987,1.638558,123.596283
18228987,1.643724,124.736664
18228987,1.648826,125.886009
18228987,1.653659,126.999489
18228987,1.658413,128.117294
18228987,1.663224,129.272018
18228987,1.667741,130.382889
18228987,1.672469,131.571533
18228987,1.676931,132.701218
18228987,1.681278,133.803177
18228987,1.685846,134.959198
18228987,1.690236,136.069885
18228987,1.694748,137.209656
18228987,1.699249,138.347992
18228987,1.703638,139.461685
18228987,1.707992,140.569107
18228987,1.712596,141.739334
18228987,1.717065,142.881760
18228987,1.721582,144.035782
18228987,1.725946,145.154587
18228987,1.730392,146.296051
18228987,1.734641,147.390991
18228987,1.739059,148.529877
18228987,1.743524,149.683060
18228987,1.747891,150.813995
18228987,1.752108,151.910110
18228987,1.756574,153.070251
18228987,1.760890,154.198166
18228987,1.765294,155.349396
18228987,1.769477,156.445740
18228987,1.774001,157.630371
18228987,1.778298,158.760193
18228987,1.782397,159.842453
18228987,1.786707,160.980103
18228987,1.791085,162.137405
18228987,1.795180,163.225342
18228987,1.799678,164.420685
18228987,1.803975,165.565109
18228987,1.808215,166.697311
18228987,1.812329,167.799515
18228987,1.816561,168.934387
18228987,1.820763,170.063599
18228987,1.824948,171.190704
18228987,1.829256,172.352127
18228987,1.833454,173.487213
18228987,1.837618,174.615662
18228987,1.841876,175.774368
18228987,1.845936,176.880051
18228987,1.850180,178.036102
18228987,1.854251,179.149109
18228987,1.858469,180.302551
18228987,1.862590,181.432922
18228987,1.866688,182.559204
18228987,1.870665,183.655243
18228987,1.874892,184.819946
18228987,1.878886,185.924942
18228987,1.883199,187.119003
18228987,1.887266,188.247406
18228987,1.891239,189.352966
18228987,1.895387,190.507858
18228987,1.899442,191.639374
18228987,1.903401,192.747452
18228987,1.907516,193.899734
18228987,1.911345,194.976715
18228987,1.915526,196.152878
18228987,1.919557,197.289001
18228987,1.923540,198.414078
18228987,1.927486,199.533340
18228987,1.931653,200.713028
18228987,1.935573,201.827515
18228987,1.939541,202.957138
18228987,1.943387,204.055099
18228987,1.947517,205.234085
18228987,1.951368,206.337799
18228987,1.955379,207.487961
18228987,1.959331,208.624405
18228987,1.963124,209.718399
18228987,1.967133,210.876984
18228987,1.971027,212.003555
18228987,1.975093,213.181076
18228987,1.978966,214.306839
18228987,1.982698,215.395126
18228987,1.986725,216.570511
18228987,1.990503,217.676132
18228987,1.994326,218.797104
18228987,1.998139,219.917252
18228987,2.002083,221.078964
18228987,2.006014,222.237854
18228987,2.009714,223.332520
18228987,2.013577,224.476593
18228987,2.017471,225.631897
18228987,2.021265,226.760590
18228987,2.024927,227.853714
18228987,2.028888,229.035568
18228987,2.032632,230.157089
18228987,2.036436,231.298325
18228987,2.040165,232.421936
18228987,2.043869,233.538528
18228987,2.047720,234.700851
18228987,2.051514,235.848755
18228987,2.055157,236.954636
18228987,2.058886,238.089615
18228987,2.062664,239.239853
18228987,2.066323,240.357208
18228987,2.069889,241.449585
18228987,2.073726,242.624756
18228987,2.077501,243.785446
18228987,2.081131,244.903610
18228987,2.084821,246.042587
18228987,2.088504,247.181625
18228987,2.092093,248.294983
18228987,2.095692,249.413696
18228987,2.099341,250.549683
18228987,2.103028,251.699493
18228987,2.106621,252.823395
18228987,2.110190,253.942261
18228987,2.113797,255.075073
18228987,2.117548,256.256104
18228987,2.121128,257.385345
18228987,2.124695,258.514404
18228987,2.128267,259.646057
18228987,2.131810,260.771057
18228987,2.135276,261.874420
18228987,2.138869,263.019501
18228987,2.142453,264.164185
18228987,2.145854,265.254639
18228987,2.149497,266.422485
18228987,2.153082,267.576508
18228987,2.156558,268.697144
18228987,2.160128,269.849609
18228987,2.163581,270.967621
18228987,2.166984,272.072235
18228987,2.170446,273.197937
18228987,2.173909,274.326324
18228987,2.177449,275.481415
18228987,2.180961,276.629913
18228987,2.184399,277.759277
18228987,2.187896,278.909515
18228987,2.191334,280.041809
18228987,2.194673,281.144897
18228987,2.198208,282.313080
18228987,2.201588,283.434082
18228987,2.205012,284.571136
18228987,2.208338,285.679077
18228987,2.211772,286.824524
18228987,2.215072,287.928864
18228987,2.218645,289.125824
18228987,2.222000,290.252930
18228987,2.225331,291.374298
18228987,2.228686,292.505859
18228987,2.232027,293.635223
18228987,2.235348,294.760040
18228987,2.238725,295.906250
18228987,2.242040,297.034210
18228987,2.245360,298.165894
18228987,2.248605,299.276886
18228987,2.251978,300.433044
18228987,2.255348,301.588806
18228987,2.258544,302.688904
18228987,2.261862,303.832001
18228987,2.265082,304.944519
18228987,2.268450,306.109314
18228987,2.271600,307.203064
18228987,2.274918,308.356018
18228987,2.278166,309.487762
18228987,2.281355,310.601990
18228987,2.284732,311.784088
18228987,2.287982,312.923889
18228987,2.291139,314.034546
18228987,2.294392,315.180084
18228987,2.297595,316.311066
18228987,2.300702,317.411163
18228987,2.303981,318.573212
18228987,2.307142,319.698425
18228987,2.310272,320.813812
18228987,2.313503,321.966248
18228987,2.316680,323.104614
18228987,2.319891,324.255249
18228987,2.323049,325.389984
18228987,2.326170,326.513916
18228987,2.329304,327.644806
18228987,2.332444,328.780426
18228987,2.335512,329.893036
