COMID, Height(ft), Flowrate(ft^3/s)
18226901,1.849252,17.657333
18226901,1.849163,17.657322
18226901,1.847047,17.657280
18226901,1.847444,17.657309
18226901,1.848453,17.657295
18226901,1.851232,17.657354
18226901,1.860152,17.656588
18226901,1.875321,17.657330
18226901,1.893494,17.785158
18226901,1.925460,20.232521
18226901,1.954397,22.496103
18226901,1.988716,25.199226
18226901,2.018311,27.441795
18226901,2.053728,30.109480
18226901,2.087753,32.601173
18226901,2.122454,35.102329
18226901,2.155893,37.482494
18226901,2.193001,40.108524
18226901,2.229222,42.625580
18226901,2.264099,45.056358
18226901,2.298282,47.423569
18226901,2.337061,50.129910
18226901,2.369717,52.397999
18226901,2.408423,55.087067
18226901,2.443281,57.486557
18226901,2.480745,60.034260
18226901,2.515171,62.411007
18226901,2.552890,65.042061
18226901,2.588069,67.551308
18226901,2.622343,70.020653
18226901,2.653845,72.343468
18226901,2.689522,74.998215
18226901,2.722550,77.504852
18226901,2.753777,79.915466
18226901,2.786715,82.479202
18226901,2.818166,84.975670
18226901,2.847199,87.292557
18226901,2.877577,89.786270
18226901,2.909435,92.424240
18226901,2.939034,94.917770
18226901,2.967771,97.367653
18226901,2.996493,99.864014
18226901,3.023362,102.239174
18226901,3.050008,104.638382
18226901,3.077477,107.171646
18226901,3.104495,109.695801
18226901,3.131589,112.303284
18226901,3.157656,114.833870
18226901,3.181828,117.231880
18226901,3.205636,119.630234
18226901,3.231057,122.286072
18226901,3.253237,124.614967
18226901,3.276462,127.126129
18226901,3.300305,129.774719
18226901,3.321614,132.156601
18226901,3.344235,134.767715
18226901,3.364049,137.083206
18226901,3.385623,139.679886
18226901,3.405791,142.140671
18226901,3.425443,144.603790
18226901,3.445676,147.203232
18226901,3.464793,149.713776
18226901,3.482332,152.055634
18226901,3.501083,154.627914
18226901,3.517946,156.984253
18226901,3.536493,159.652878
18226901,3.553330,162.162338
18226901,3.568753,164.502319
18226901,3.585499,167.149399
18226901,3.601007,169.602402
18226901,3.616650,172.123795
18226901,3.631732,174.549057
18226901,3.647008,177.043091
18226901,3.661929,179.507660
18226901,3.677438,182.079315
18226901,3.692346,184.579132
18226901,3.706758,187.002716
18226901,3.720853,189.415863
