COMID, Height(ft), Flowrate(ft^3/s)
18229307,7.961099,8828.666992
18229307,7.961112,8828.630859
18229307,7.969258,8831.918945
18229307,7.977372,8835.207031
18229307,7.985449,8838.508789
18229307,7.993491,8841.810547
18229307,8.001519,8845.066406
18229307,8.009492,8848.351562
18229307,8.017425,8851.681641
18229307,8.025348,8854.951172
18229307,8.033232,8858.250000
18229307,8.041100,8861.512695
18229307,8.048911,8864.829102
18229307,8.056719,8868.106445
18229307,8.064491,8871.379883
18229307,8.072241,8874.674805
18229307,8.079960,8877.958984
18229307,8.087654,8881.264648
18229307,8.095322,8884.534180
18229307,8.102972,8887.819336
18229307,8.110598,8891.117188
18229307,8.118189,8894.416016
18229307,8.125777,8897.667969
18229307,8.133333,8900.948242
18229307,8.140866,8904.247070
18229307,8.148359,8907.531250
18229307,8.155836,8910.815430
18229307,8.163298,8914.117188
18229307,8.170709,8917.412109
18229307,8.178103,8920.707031
18229307,8.185486,8923.977539
18229307,8.192842,8927.272461
18229307,8.200148,8930.581055
18229307,8.207444,8933.869141
18229307,8.214741,8937.122070
18229307,8.221997,8940.430664
18229307,8.229202,8943.732422
18229307,8.236398,8947.023438
18229307,8.243580,8950.290039
18229307,8.250718,8953.556641
18229307,8.257834,8956.879883
18229307,8.264925,8960.174805
18229307,8.272011,8963.423828
18229307,8.279036,8966.715820
18229307,8.286050,8970.013672
18229307,8.293028,8973.297852
18229307,8.299980,8976.579102
18229307,8.306910,8979.876953
18229307,8.313809,8983.165039
18229307,8.320676,8986.442383
18229307,8.327497,8989.747070
18229307,8.334331,8993.031250
18229307,8.341103,8996.333984
18229307,8.347890,8999.596680
18229307,8.354587,9002.880859
18229307,8.361312,9006.168945
18229307,8.368018,9009.467773
18229307,8.374676,9012.691406
18229307,8.381335,9015.978516
18229307,8.387959,9019.285156
18229307,8.394478,9022.547852
18229307,8.401086,9025.973633
18229307,8.407635,9029.268555
18229307,8.414160,9032.573242
18229307,8.420712,9035.833008
18229307,8.427201,9039.106445
18229307,8.433684,9042.416016
18229307,8.440134,9045.699219
18229307,8.446499,9048.984375
18229307,8.452913,9052.250977
18229307,8.459333,9055.553711
18229307,8.465695,9058.823242
18229307,8.472083,9062.103516
18229307,8.478425,9065.387695
18229307,8.484763,9068.683594
18229307,8.491079,9071.963867
18229307,8.497293,9075.241211
18229307,8.503550,9078.552734
18229307,8.509843,9081.827148
18229307,8.516073,9085.089844
18229307,8.522336,9088.402344
18229307,8.528534,9091.662109
18229307,8.534708,9094.942383
18229307,8.540929,9098.237305
18229307,8.546968,9101.533203
18229307,8.553160,9104.816406
18229307,8.559275,9108.083008
18229307,8.565403,9111.367188
18229307,8.571507,9114.676758
18229307,8.577635,9117.935547
18229307,8.583697,9121.223633
18229307,8.589679,9124.515625
18229307,8.595695,9127.795898
18229307,8.601758,9131.073242
18229307,8.607736,9134.378906
18229307,8.613760,9137.652344
18229307,8.619728,9140.939453
18229307,8.625699,9144.235352
18229307,8.631634,9147.466797
18229307,8.637503,9150.782227
18229307,8.643402,9154.055664
18229307,8.649370,9157.496094
18229307,8.655243,9160.811523
18229307,8.661105,9164.064453
18229307,8.666995,9167.394531
18229307,8.672815,9170.642578
18229307,8.678652,9173.895508
18229307,8.684373,9177.205078
18229307,8.690181,9180.468750
18229307,8.695985,9183.773438
18229307,8.701792,9187.092773
18229307,8.707514,9190.334961
18229307,8.713304,9193.657227
18229307,8.719008,9196.914062
18229307,8.724738,9200.173828
18229307,8.730348,9203.475586
18229307,8.736030,9206.731445
18229307,8.741723,9210.043945
18229307,8.747418,9213.377930
18229307,8.753035,9216.629883
18229307,8.758734,9219.943359
18229307,8.764324,9223.184570
18229307,8.769878,9226.429688
18229307,8.775443,9229.767578
18229307,8.781020,9233.004883
18229307,8.786644,9236.325195
18229307,8.792182,9239.583984
18229307,8.797756,9242.889648
18229307,8.803288,9246.208984
18229307,8.808825,9249.455078
18229307,8.814341,9252.774414
18229307,8.819760,9256.024414
18229307,8.825230,9259.272461
18229307,8.830751,9262.598633
18229307,8.836201,9265.840820
18229307,8.841686,9269.173828
18229307,8.847133,9272.480469
18229307,8.852571,9275.743164
18229307,8.857903,9279.066406
18229307,8.863326,9282.297852
18229307,8.868717,9285.549805
18229307,8.874107,9288.869141
18229307,8.879505,9292.270508
18229307,8.884885,9295.583008
18229307,8.890272,9298.903320
18229307,8.895594,9302.159180
18229307,8.900869,9305.463867
18229307,8.906168,9308.727539
18229307,8.911492,9311.964844
18229307,8.916808,9315.285156
18229307,8.922110,9318.534180
18229307,8.927388,9321.857422
18229307,8.932690,9325.173828
18229307,8.937927,9328.425781
18229307,8.943120,9331.745117
18229307,8.948334,9334.990234
18229307,8.953583,9338.309570
18229307,8.958793,9341.559570
18229307,8.964012,9344.826172
18229307,8.969226,9348.127930
18229307,8.974459,9351.376953
18229307,8.979626,9354.696289
18229307,8.984692,9358.022461
18229307,8.989892,9361.265625
18229307,8.995036,9364.584961
18229307,9.000210,9367.833008
18229307,9.005319,9371.092773
18229307,9.010459,9374.419922
18229307,9.015561,9377.657227
18229307,9.020702,9380.977539
18229307,9.025712,9384.293945
18229307,9.030824,9387.552734
18229307,9.035899,9390.866211
18229307,9.040998,9394.122070
18229307,9.046040,9397.366211
18229307,9.051138,9400.682617
18229307,9.056165,9403.931641
18229307,9.061236,9407.251953
18229307,9.066188,9410.575195
18229307,9.071220,9413.820312
18229307,9.076262,9417.142578
18229307,9.081279,9420.388672
18229307,9.086280,9423.841797
18229307,9.091269,9427.105469
18229307,9.096270,9430.343750
18229307,9.101168,9433.673828
18229307,9.106148,9436.909180
18229307,9.111109,9440.242188
18229307,9.116109,9443.558594
18229307,9.121043,9446.811523
18229307,9.126034,9450.116211
18229307,9.130948,9453.369141
18229307,9.135912,9456.688477
18229307,9.140731,9459.937500
18229307,9.145679,9463.190430
18229307,9.150594,9466.501953
18229307,9.155496,9469.757812
18229307,9.160391,9473.078125
18229307,9.165331,9476.397461
18229307,9.170184,9479.650391
18229307,9.175105,9482.903320
18229307,9.179855,9486.211914
18229307,9.184709,9489.541992
18229307,9.189612,9492.780273
18229307,9.194458,9496.099609
18229307,9.199321,9499.352539
18229307,9.204157,9502.604492
18229307,9.209012,9505.920898
18229307,9.213849,9509.237305
18229307,9.218599,9512.485352
18229307,9.223402,9515.745117
18229307,9.228268,9519.053711
18229307,9.233065,9522.377930
18229307,9.237884,9525.623047
18229307,9.242697,9528.942383
18229307,9.247510,9532.194336
18229307,9.252277,9535.447266
18229307,9.257005,9538.759766
18229307,9.261794,9542.083008
18229307,9.266579,9545.329102
18229307,9.271345,9548.581055
18229307,9.276172,9552.041992
18229307,9.280890,9555.297852
18229307,9.285666,9558.621094
18229307,9.290449,9561.929688
18229307,9.295094,9565.182617
18229307,9.299850,9568.423828
18229307,9.304583,9571.743164
18229307,9.309354,9575.067383
18229307,9.314085,9578.323242
18229307,9.318855,9581.631836
18229307,9.323553,9584.887695
18229307,9.328189,9588.136719
18229307,9.332907,9591.453125
18229307,9.337644,9594.769531
18229307,9.342330,9598.024414
18229307,9.347017,9601.269531
18229307,9.351713,9604.596680
18229307,9.356453,9607.913086
18229307,9.361109,9611.159180
18229307,9.365754,9614.478516
18229307,9.370407,9617.723633
18229307,9.375050,9620.972656
18229307,9.379777,9624.291992
18229307,9.384426,9627.619141
18229307,9.389104,9630.867188
18229307,9.393757,9634.113281
18229307,9.398425,9637.435547
18229307,9.402969,9640.688477
18229307,9.407651,9644.007812
18229307,9.412297,9647.320312
18229307,9.416962,9650.565430
18229307,9.421565,9653.815430
18229307,9.426230,9657.134766
18229307,9.430880,9660.458008
18229307,9.435515,9663.713867
18229307,9.440052,9667.025391
18229307,9.444678,9670.275391
18229307,9.449287,9673.527344
18229307,9.453927,9676.854492
18229307,9.458553,9680.163086
18229307,9.463199,9683.556641
18229307,9.467770,9686.798828
18229307,9.472385,9690.122070
18229307,9.476926,9693.370117
18229307,9.481532,9696.694336
18229307,9.486156,9700.013672
18229307,9.490719,9703.258789
18229307,9.495325,9706.510742
18229307,9.499902,9709.837891
18229307,9.504534,9713.146484
18229307,9.509085,9716.396484
18229307,9.513593,9719.645508
18229307,9.518163,9722.972656
18229307,9.522743,9726.213867
18229307,9.527304,9729.533203
18229307,9.531893,9732.856445
18229307,9.536427,9736.113281
18229307,9.541018,9739.357422
18229307,9.545476,9742.673828
18229307,9.550085,9745.993164
18229307,9.554577,9749.249023
18229307,9.559121,9752.558594
18229307,9.563701,9755.803711
18229307,9.568209,9759.062500
18229307,9.572795,9762.375977
18229307,9.577350,9765.695312
18229307,9.581804,9768.944336
18229307,9.586316,9772.193359
18229307,9.590885,9775.512695
18229307,9.595404,9778.772461
18229307,9.599964,9782.082031
18229307,9.604491,9785.398438
18229307,9.609038,9788.649414
18229307,9.613557,9791.898438
18229307,9.618032,9795.225586
18229307,9.622572,9798.534180
18229307,9.627096,9801.787109
18229307,9.631595,9805.036133
18229307,9.636174,9808.352539
18229307,9.640696,9811.608398
18229307,9.645194,9814.923828
18229307,9.649751,9818.387695
18229307,9.654180,9821.633789
18229307,9.658708,9824.882812
18229307,9.663224,9828.208984
18229307,9.667756,9831.518555
18229307,9.672264,9834.770508
18229307,9.676798,9838.086914
18229307,9.681289,9841.343750
18229307,9.685826,9844.588867
18229307,9.690236,9847.915039
18229307,9.694777,9851.234375
18229307,9.699268,9854.476562
18229307,9.703786,9857.729492
18229307,9.708287,9861.044922
18229307,9.712795,9864.294922
18229307,9.717290,9867.617188
18229307,9.721759,9870.933594
18229307,9.726227,9874.189453
18229307,9.730768,9877.435547
18229307,9.735259,9880.750000
18229307,9.739731,9884.070312
18229307,9.744266,9887.323242
18229307,9.748747,9890.568359
18229307,9.753262,9893.895508
18229307,9.757644,9897.147461
18229307,9.762149,9900.459961
18229307,9.766631,9903.779297
18229307,9.771273,9907.025391
18229307,9.775738,9910.273438
18229307,9.780255,9913.600586
18229307,9.784738,9916.916016
18229307,9.789223,9920.168945
18229307,9.793661,9923.481445
18229307,9.798162,9926.734375
18229307,9.802618,9929.979492
18229307,9.807119,9933.298828
18229307,9.811621,9936.618164
18229307,9.816266,9939.867188
18229307,9.820742,9943.126953
18229307,9.825227,9946.439453
18229307,9.829642,9949.830078
18229307,9.834138,9953.145508
18229307,9.838658,9956.472656
18229307,9.843130,9959.714844
18229307,9.847611,9962.966797
18229307,9.852103,9966.283203
18229307,9.856627,9969.613281
18229307,9.861253,9972.850586
18229307,9.865676,9976.100586
18229307,9.870151,9979.419922
18229307,9.874669,9982.671875
18229307,9.879150,9985.991211
18229307,9.883665,9989.307617
18229307,9.888146,9992.556641
18229307,9.892624,9995.806641
18229307,9.897103,9999.131836
18229307,9.901568,10002.445312
18229307,9.906178,10005.697266
18229307,9.910719,10009.013672
18229307,9.915157,10012.269531
18229307,9.919620,10015.511719
18229307,9.924170,10018.837891
18229307,9.928638,10022.157227
18229307,9.933071,10025.402344
18229307,9.937559,10028.655273
18229307,9.942063,10031.978516
18229307,9.946532,10035.217773
18229307,9.951096,10038.540039
18229307,9.955741,10041.859375
18229307,9.960246,10045.105469
18229307,9.964731,10048.358398
18229307,9.969179,10051.673828
18229307,9.973691,10054.997070
18229307,9.978209,10058.242188
18229307,9.982710,10061.562500
18229307,9.987214,10064.818359
18229307,9.991713,10068.059570
18229307,9.996250,10071.382812
18229307,10.000925,10074.708984
18229307,10.005371,10078.088867
18229307,10.009892,10081.408203
18229307,10.014390,10084.657227
18229307,10.018908,10087.988281
18229307,10.023428,10091.229492
18229307,10.027959,10094.551758
18229307,10.032441,10097.797852
18229307,10.036988,10101.050781
18229307,10.041417,10104.367188
18229307,10.046139,10107.623047
18229307,10.050624,10110.931641
18229307,10.055174,10114.257812
18229307,10.059709,10117.507812
18229307,10.064242,10120.830078
18229307,10.068733,10124.068359
18229307,10.073294,10127.395508
18229307,10.077724,10130.643555
18229307,10.082287,10133.885742
18229307,10.086779,10137.208984
18229307,10.091503,10140.454102
18229307,10.096037,10143.778320
18229307,10.100525,10147.023438
18229307,10.105104,10150.342773
18229307,10.109669,10153.666016
18229307,10.114120,10156.918945
18229307,10.118701,10160.234375
18229307,10.123221,10163.479492
18229307,10.127729,10166.732422
18229307,10.132317,10170.059570
18229307,10.136998,10173.307617
18229307,10.141568,10176.624023
18229307,10.146027,10179.865234
18229307,10.150598,10183.189453
18229307,10.155177,10186.508789
18229307,10.159727,10189.753906
18229307,10.164262,10193.077148
18229307,10.168859,10196.322266
18229307,10.173380,10199.571289
18229307,10.177946,10202.894531
18229307,10.182608,10206.140625
18229307,10.187140,10209.466797
18229307,10.191755,10212.856445
18229307,10.196306,10216.172852
18229307,10.200902,10219.496094
18229307,10.205485,10222.738281
18229307,10.210052,10226.064453
18229307,10.214597,10229.313477
18229307,10.219157,10232.629883
18229307,10.223695,10235.874023
18229307,10.228472,10239.126953
18229307,10.233027,10242.447266
18229307,10.237612,10245.695312
18229307,10.242214,10249.014648
18229307,10.246815,10252.331055
18229307,10.251369,10255.583984
18229307,10.255919,10258.900391
18229307,10.260459,10262.155273
18229307,10.265127,10265.471680
18229307,10.269675,10268.717773
18229307,10.274475,10271.970703
18229307,10.279068,10275.290039
18229307,10.283606,10278.545898
18229307,10.288258,10281.861328
18229307,10.292785,10285.177734
18229307,10.297405,10288.425781
18229307,10.302034,10291.742188
18229307,10.306604,10294.995117
18229307,10.311220,10298.318359
18229307,10.315856,10301.563477
18229307,10.320598,10304.809570
18229307,10.325233,10308.128906
18229307,10.329777,10311.387695
18229307,10.334403,10314.697266
18229307,10.339039,10317.946289
18229307,10.343678,10321.269531
18229307,10.348294,10324.595703
18229307,10.352950,10327.837891
18229307,10.357569,10331.157227
18229307,10.362123,10334.406250
18229307,10.366939,10337.655273
18229307,10.371562,10341.116211
18229307,10.376226,10344.362305
18229307,10.380856,10347.681641
18229307,10.385498,10350.933594
18229307,10.390177,10354.250000
18229307,10.394816,10357.577148
18229307,10.399354,10360.825195
18229307,10.404055,10364.148438
18229307,10.408635,10367.390625
18229307,10.413478,10370.638672
18229307,10.418202,10373.958984
18229307,10.422848,10377.211914
18229307,10.427513,10380.527344
18229307,10.432178,10383.779297
18229307,10.436728,10387.103516
18229307,10.441414,10390.412109
18229307,10.446030,10393.666992
18229307,10.450853,10396.980469
18229307,10.455466,10400.233398
18229307,10.460328,10403.559570
18229307,10.464973,10406.804688
18229307,10.469597,10410.053711
18229307,10.474219,10413.374023
18229307,10.478882,10416.618164
18229307,10.483671,10419.934570
18229307,10.488362,10423.264648
18229307,10.493025,10426.502930
18229307,10.497681,10429.833984
18229307,10.502395,10433.078125
18229307,10.507064,10436.394531
18229307,10.511825,10439.643555
18229307,10.516680,10442.899414
18229307,10.521379,10446.212891
18229307,10.526052,10449.461914
18229307,10.530761,10452.781250
18229307,10.535453,10456.100586
18229307,10.540164,10459.349609
18229307,10.544767,10462.672852
18229307,10.549468,10465.921875
18229307,10.554311,10469.238281
18229307,10.559167,10472.494141
