COMID, Height(ft), Flowrate(ft^3/s)
18206596,21.790886,8828.666992
18206596,21.790903,8828.694336
18206596,22.107864,9016.194336
18206596,22.441780,9206.106445
18206596,22.775345,9396.218750
18206596,23.102985,9586.444336
18206596,23.420574,9776.794922
18206596,23.727509,9967.020508
18206596,24.023500,10157.243164
18206596,24.309570,10347.606445
18206596,24.586626,10537.723633
18206596,24.857798,10727.921875
18206596,25.124023,10917.988281
18206596,25.385469,11108.147461
18206596,25.643290,11298.249023
18206596,25.896238,11488.277344
18206596,26.144604,11678.370117
18206596,26.389477,11868.331055
18206596,26.630533,12058.425781
18206596,26.867559,12248.366211
18206596,27.102392,12438.443359
18206596,27.335321,12628.443359
18206596,27.565931,12818.405273
18206596,27.794243,13008.475586
18206596,28.019787,13198.323242
18206596,28.243225,13388.451172
18206596,28.463036,13578.436523
18206596,28.678028,13768.485352
18206596,28.885912,13958.506836
18206596,29.086447,14148.535156
18206596,29.279194,14338.553711
18206596,29.464390,14528.666016
18206596,29.641775,14718.623047
18206596,29.811768,14908.668945
18206596,29.975058,15098.916992
18206596,30.131847,15289.121094
18206596,30.282001,15479.262695
18206596,30.424938,15669.312500
18206596,30.560835,15859.463867
18206596,30.691032,16049.484375
18206596,30.817286,16239.851562
18206596,30.939629,16429.589844
18206596,31.058863,16620.201172
18206596,31.174799,16810.667969
18206596,31.287676,17000.466797
18206596,31.398157,17190.339844
18206596,31.507410,17380.966797
18206596,31.614935,17570.900391
18206596,31.722363,17761.197266
18206596,31.829741,17950.992188
18206596,31.937170,18140.951172
18206596,32.044460,18330.978516
18206596,32.152008,18521.187500
18206596,32.259819,18711.568359
18206596,32.367622,18900.910156
18206596,32.475986,19090.773438
18206596,32.585014,19281.027344
18206596,32.694462,19470.927734
18206596,32.805019,19661.591797
18206596,32.915783,19851.482422
18206596,33.026936,20041.419922
18206596,33.138222,20230.791016
18206596,33.250561,20421.326172
18206596,33.362896,20611.328125
18206596,33.475559,20801.560547
18206596,33.587994,20991.390625
18206596,33.699902,21181.275391
18206596,33.811485,21372.072266
18206596,33.921684,21561.871094
18206596,34.031231,21751.648438
18206596,34.140453,21942.191406
18206596,34.248360,22131.679688
18206596,34.355808,22321.412109
18206596,34.462891,22511.953125
18206596,34.568962,22702.613281
18206596,34.674313,22892.722656
18206596,34.778442,23082.232422
18206596,34.882381,23271.746094
18206596,34.985893,23462.496094
18206596,35.088158,23651.494141
18206596,35.190651,23842.705078
18206596,35.292519,24032.925781
18206596,35.393177,24222.615234
18206596,35.493931,24412.646484
18206596,35.593735,24602.453125
18206596,35.693111,24792.716797
18206596,35.791370,24982.710938
18206596,35.888977,25172.527344
18206596,35.985630,25362.888672
18206596,36.082054,25553.248047
18206596,36.177395,25743.722656
18206596,36.271721,25932.908203
18206596,36.365421,26122.935547
18206596,36.458759,26313.675781
18206596,36.550690,26503.642578
18206596,36.641468,26693.121094
18206596,36.731297,26884.154297
18206596,36.819981,27073.763672
18206596,36.907379,27263.658203
18206596,36.993996,27453.078125
18206596,37.080677,27644.630859
18206596,37.165421,27834.253906
18206596,37.249214,28023.626953
18206596,37.332939,28214.787109
18206596,37.415485,28404.833984
18206596,37.497509,28595.009766
18206596,37.578281,28784.533203
18206596,37.658363,28973.880859
18206596,37.738647,29165.158203
18206596,37.817287,29354.501953
18206596,37.895634,29545.177734
18206596,37.973263,29734.046875
18206596,38.050987,29924.787109
18206596,38.127888,30115.107422
18206596,38.204464,30304.552734
18206596,38.280346,30494.171875
18206596,38.357185,30685.949219
18206596,38.432217,30875.175781
18206596,38.507252,31065.041016
18206596,38.581825,31254.691406
18206596,38.656956,31445.912109
18206596,38.730446,31635.568359
18206596,38.804005,31825.150391
18206596,38.877262,32015.855469
18206596,38.950100,32205.603516
18206596,39.022408,32395.392578
18206596,39.094585,32585.441406
18206596,39.166077,32775.300781
18206596,39.238121,32966.230469
18206596,39.309284,33156.050781
18206596,39.379990,33346.343750
18206596,39.450523,33536.339844
18206596,39.520996,33725.921875
18206596,39.590485,33915.804688
18206596,39.660336,34105.847656
18206596,39.729855,34296.179688
18206596,39.799278,34487.171875
18206596,39.867947,34676.457031
18206596,39.936546,34865.765625
18206596,40.004662,35056.113281
18206596,40.073097,35246.796875
18206596,40.140877,35436.574219
18206596,40.208237,35626.070312
18206596,40.275623,35816.839844
18206596,40.343208,36007.222656
18206596,40.409874,36196.933594
18206596,40.476738,36386.750000
18206596,40.543045,36577.167969
18206596,40.609154,36766.242188
18206596,40.675560,36956.554688
18206596,40.741238,37146.507812
18206596,40.807217,37337.773438
18206596,40.873062,37527.519531
18206596,40.938385,37717.300781
18206596,41.003410,37907.433594
18206596,41.068470,38097.070312
18206596,41.133430,38287.281250
18206596,41.198326,38478.117188
18206596,41.262501,38667.195312
18206596,41.327133,38858.035156
18206596,41.391304,39047.886719
18206596,41.455280,39237.562500
18206596,41.519028,39427.308594
18206596,41.582775,39618.218750
18206596,41.646130,39807.894531
18206596,41.709972,39998.417969
18206596,41.772770,40188.089844
18206596,41.835827,40378.578125
18206596,41.898560,40568.289062
18206596,41.961285,40757.996094
18206596,42.023685,40948.839844
18206596,42.085957,41138.656250
18206596,42.147671,41328.507812
18206596,42.209709,41518.324219
18206596,42.271358,41708.566406
18206596,42.332775,41899.085938
18206596,42.393898,42088.585938
18206596,42.455414,42279.246094
18206596,42.516079,42469.171875
18206596,42.576771,42658.566406
18206596,42.637169,42848.804688
18206596,42.698032,43039.574219
18206596,42.758137,43228.789062
18206596,42.818043,43418.996094
18206596,42.877823,43608.171875
18206596,42.937958,43798.660156
18206596,42.997509,43988.902344
18206596,43.056889,44179.457031
18206596,43.116177,44368.960938
18206596,43.175228,44558.812500
18206596,43.234188,44749.335938
18206596,43.292976,44939.960938
18206596,43.351086,45128.718750
18206596,43.409679,45319.734375
18206596,43.467751,45509.339844
18206596,43.525391,45699.300781
18206596,43.582973,45888.722656
18206596,43.640846,46079.636719
18206596,43.698227,46270.476562
18206596,43.754986,46458.914062
18206596,43.812271,46650.144531
18206596,43.868931,46840.171875
18206596,43.925461,47029.531250
18206596,43.981991,47220.300781
18206596,44.037830,47409.550781
18206596,44.094257,47600.320312
18206596,44.150131,47790.171875
18206596,44.205708,47980.484375
18206596,44.261219,48169.980469
18206596,44.316929,48360.257812
18206596,44.372047,48550.496094
18206596,44.427032,48739.925781
18206596,44.482121,48930.765625
18206596,44.536842,49120.796875
18206596,44.591602,49311.105469
18206596,44.645638,49500.074219
18206596,44.700100,49691.054688
18206596,44.754265,49880.339844
18206596,44.808300,50070.832031
18206596,44.861713,50260.503906
18206596,44.915550,50451.238281
18206596,44.969193,50641.550781
18206596,45.022015,50830.625000
18206596,45.075424,51021.750000
18206596,45.128281,51211.355469
18206596,45.181168,51400.816406
18206596,45.233791,51591.125000
18206596,45.286350,51780.980469
18206596,45.338779,51971.640625
18206596,45.391304,52161.531250
18206596,45.443336,52351.625000
18206596,45.495274,52541.164062
18206596,45.547276,52731.468750
18206596,45.599312,52921.253906
18206596,45.651016,53111.917969
18206596,45.702591,53301.484375
18206596,45.754395,53492.750000
18206596,45.805645,53681.824219
18206596,45.856827,53871.890625
18206596,45.908104,54061.667969
18206596,45.959087,54252.968750
18206596,46.010269,54442.218750
18206596,46.060959,54631.683594
18206596,46.111614,54821.992188
18206596,46.162403,55012.761719
18206596,46.213188,55202.226562
18206596,46.263386,55392.328125
18206596,46.313946,55582.707031
18206596,46.364174,55772.417969
18206596,46.414371,55962.625000
18206596,46.464466,56152.863281
18206596,46.514370,56343.000000
18206596,46.564175,56532.851562
18206596,46.614140,56722.843750
18206596,46.663647,56912.585938
18206596,46.713482,57103.640625
18206596,46.762764,57292.714844
18206596,46.812172,57482.671875
18206596,46.861546,57672.593750
18206596,46.910957,57863.292969
18206596,46.960171,58054.449219
18206596,47.009220,58243.808594
18206596,47.058105,58432.917969
18206596,47.106922,58623.761719
18206596,47.155937,58814.531250
18206596,47.204624,59003.851562
18206596,47.252918,59192.960938
18206596,47.301704,59384.402344
18206596,47.350033,59573.476562
18206596,47.398457,59764.351562
18206596,47.446716,59954.101562
18206596,47.494980,60144.761719
18206596,47.542652,60333.378906
18206596,47.590778,60523.937500
18206596,47.638878,60714.597656
18206596,47.686714,60905.367188
18206596,47.734154,61094.304688
18206596,47.781891,61284.257812
18206596,47.829395,61474.464844
18206596,47.876904,61664.035156
18206596,47.924313,61854.699219
18206596,47.971619,62044.761719
18206596,48.018898,62234.156250
18206596,48.066238,62425.773438
18206596,48.113091,62615.128906
18206596,48.160336,62805.406250
18206596,48.207218,62994.937500
18206596,48.253643,63184.402344
18206596,48.300655,63375.312500
18206596,48.347210,63564.000000
18206596,48.393864,63754.980469
18206596,48.440189,63944.406250
18206596,48.486778,64134.863281
18206596,48.533138,64324.781250
18206596,48.579594,64515.660156
18206596,48.625854,64705.753906
18206596,48.671719,64895.007812
18206596,48.717880,65084.578125
18206596,48.764240,65276.617188
18206596,48.809910,65465.445312
18206596,48.855675,65655.757812
18206596,48.901608,65845.257812
18206596,48.947243,66035.703125
18206596,48.992847,66225.421875
18206596,49.038387,66415.164062
18206596,49.084087,66605.648438
18206596,49.129593,66796.843750
18206596,49.174835,66985.109375
18206596,49.220146,67176.515625
18206596,49.265617,67366.328125
18206596,49.310730,67556.601562
18206596,49.355709,67746.000000
18206596,49.400822,67936.734375
18206596,49.446064,68126.937500
18206596,49.490616,68316.468750
18206596,49.535500,68506.109375
18206596,49.580250,68696.281250
18206596,49.624969,68886.523438
18206596,49.669621,69076.726562
18206596,49.714077,69265.695312
18206596,49.758400,69456.281250
18206596,49.803020,69646.000000
18206596,49.847607,69837.085938
18206596,49.891796,70027.781250
18206596,49.935665,70215.484375
18206596,49.979855,70406.281250
18206596,50.024017,70595.679688
18206596,50.068047,70785.281250
18206596,50.111679,70974.250000
18206596,50.156662,71169.578125
18206596,50.200459,71358.859375
18206596,50.244061,71547.937500
18206596,50.287762,71737.578125
18206596,50.331528,71928.421875
18206596,50.375099,72117.843750
18206596,50.418438,72306.710938
18206596,50.462170,72497.695312
18206596,50.505447,72688.210938
18206596,50.548622,72875.453125
18206596,50.592716,73070.421875
18206596,50.635761,73259.921875
18206596,50.678940,73449.953125
18206596,50.722115,73638.953125
18206596,50.765259,73830.078125
18206596,50.807877,74017.843750
18206596,50.850918,74208.398438
18206596,50.893997,74398.750000
18206596,50.936516,74587.609375
18206596,50.979034,74776.515625
18206596,51.022278,74970.531250
18206596,51.065025,75160.140625
18206596,51.107609,75350.796875
18206596,51.149773,75539.304688
18206596,51.192257,75729.976562
18206596,51.234943,75920.421875
18206596,51.276344,76106.460938
18206596,51.318798,76297.015625
18206596,51.361217,76488.742188
18206596,51.403183,76676.398438
18206596,51.445866,76870.882812
18206596,51.488056,77061.757812
18206596,51.529854,77251.359375
18206596,51.571491,77438.812500
18206596,51.613159,77628.382812
18206596,51.655117,77819.406250
18206596,51.696552,78008.093750
18206596,51.738354,78197.554688
18206596,51.779823,78388.148438
18206596,51.821457,78578.843750
18206596,51.862698,78766.921875
18206596,51.904724,78960.804688
18206596,51.946095,79150.546875
18206596,51.987301,79339.773438
18206596,52.028282,79529.156250
18206596,52.069717,79719.539062
