COMID, Height(ft), Flowrate(ft^3/s)
18206394,4.173773,70.629333
18206394,4.184738,71.021782
18206394,4.546597,81.579597
18206394,4.889213,92.244598
18206394,5.216345,103.071228
18206394,5.522411,113.710785
18206394,5.853182,126.083458
18206394,6.213389,140.644897
18206394,6.550430,155.033966
18206394,6.865800,169.160019
18206394,7.178343,184.027756
18206394,7.475016,198.791168
18206394,7.749449,212.869949
18206394,8.024600,227.767487
18206394,8.297338,243.137604
18206394,8.569120,259.012360
18206394,8.829498,274.702942
18206394,9.085210,290.730988
18206394,9.328751,306.392212
18206394,9.574574,322.932678
18206394,9.806027,338.818634
18206394,10.031090,354.687103
18206394,10.252342,370.779999
18206394,10.464268,386.505951
18206394,10.674836,402.613678
18206394,10.873924,418.013000
18206394,11.077904,434.434662
18206394,11.273527,450.438904
18206394,11.461164,465.995392
18206394,11.649459,482.043427
18206394,11.831135,497.765198
18206394,12.020256,514.744446
18206394,12.202480,531.289368
18206394,12.378629,547.507324
18206394,12.556864,564.387695
18206394,12.729305,580.909302
18206394,12.896627,597.117004
18206394,13.065580,613.910522
18206394,13.228415,630.184937
18206394,13.393855,647.132812
18206394,13.552998,663.541382
18206394,13.707956,679.656921
18206394,13.866175,696.547852
18206394,14.021342,713.270508
18206394,14.171408,729.527161
18206394,14.323294,746.331726
18206394,14.469077,762.452454
18206394,14.618467,779.367126
18206394,14.764366,795.989380
18206394,14.907964,812.473938
18206394,15.048360,828.629700
18206394,15.192428,845.620239
18206394,15.332802,862.192383
18206394,15.471828,878.723938
18206394,15.608639,895.005737
18206394,15.747500,911.850830
18206394,15.883793,928.386902
18206394,16.018694,944.805420
18206394,16.153952,961.408936
18206394,16.287918,977.917480
18206394,16.421717,994.509399
18206394,16.553888,1010.854431
18206394,16.686722,1027.422363
18206394,16.819921,1044.116577
18206394,16.951998,1060.676025
18206394,17.084347,1077.306763
18206394,17.213921,1093.433228
18206394,17.345594,1109.980957
18206394,17.479191,1126.925659
18206394,17.610207,1143.410767
18206394,17.742151,1159.954346
18206394,17.873589,1176.374268
18206394,18.007063,1193.149414
18206394,18.137642,1209.281250
18206394,18.271011,1226.130493
18206394,18.403578,1242.518677
18206394,18.536543,1258.851685
18206394,18.672869,1275.842529
18206394,18.807529,1292.350830
18206394,18.942907,1308.852051
18206394,19.077845,1325.370728
18206394,19.213428,1341.616943
18206394,19.351959,1358.369507
18206394,19.490124,1374.841553
18206394,19.629097,1391.328003
18206394,19.769255,1407.844971
18206394,19.910797,1424.757446
18206394,20.053459,1441.474121
18206394,20.194426,1457.487549
18206394,20.339403,1474.293701
18206394,20.484877,1490.905151
18206394,20.629650,1507.307739
18206394,20.776310,1523.795044
18206394,20.926014,1540.614990
18206394,21.073471,1556.589966
18206394,21.225107,1573.299438
18206394,21.377811,1590.184082
18206394,21.528425,1606.256470
18206394,21.684183,1623.208984
18206394,21.838835,1639.515625
18206394,21.996120,1656.216919
18206394,22.154915,1672.886475
18206394,22.314028,1689.480225
18206394,22.473711,1706.035278
18206394,22.634958,1722.457275
18206394,22.797096,1738.779053
18206394,22.961279,1755.345215
18206394,23.127575,1772.221313
18206394,23.294901,1788.907227
18206394,23.462477,1805.613525
18206394,23.630791,1821.922241
18206394,23.801197,1838.752808
18206394,23.972141,1855.122925
18206394,24.143896,1871.427734
18206394,24.317562,1888.227173
18206394,24.492018,1904.872437
18206394,24.668079,1921.420532
18206394,24.844675,1937.935669
18206394,25.021919,1954.148804
18206394,25.199915,1970.487061
18206394,25.380072,1987.193115
18206394,25.560293,2003.738403
18206394,25.741884,2020.172974
18206394,25.924206,2036.458740
18206394,26.109688,2053.563477
18206394,26.293974,2069.930664
18206394,26.478371,2086.360840
18206394,26.665817,2103.026123
18206394,26.851486,2119.138916
18206394,27.039980,2135.623535
18206394,27.228975,2152.477783
18206394,27.418030,2168.830811
18206394,27.608706,2185.654053
18206394,27.799587,2202.231201
18206394,27.991554,2218.576904
18206394,28.184345,2235.431396
18206394,28.377758,2252.054932
18206394,28.570568,2268.419678
18206394,28.765045,2285.264648
18206394,28.960270,2301.752930
18206394,29.155935,2317.979492
18206394,29.351526,2334.886963
18206394,29.548672,2351.308838
18206394,29.745020,2367.823730
