COMID, Height(ft), Flowrate(ft^3/s)
18206070,2.714166,17.657333
18206070,2.714166,17.657333
18206070,2.750371,17.657330
18206070,2.815174,17.657297
18206070,2.905985,17.657276
18206070,3.023235,17.657305
18206070,3.161970,17.657234
18206070,3.314095,17.657274
18206070,3.475679,17.657255
18206070,3.641617,17.657206
18206070,3.809442,17.657204
18206070,3.976063,17.657196
18206070,4.141221,17.657171
18206070,4.304065,17.657209
18206070,4.463865,17.657192
18206070,4.621063,17.657297
18206070,4.775538,17.657177
18206070,4.927405,17.657291
18206070,5.076788,17.657139
18206070,5.224137,17.657177
18206070,5.369705,17.657156
18206070,5.513392,17.657295
18206070,5.655568,17.657150
18206070,5.796463,17.657192
18206070,5.935997,17.657143
18206070,6.074488,17.657122
18206070,6.211899,17.657122
18206070,6.348337,17.657288
18206070,6.483851,17.657248
18206070,6.618593,17.657118
18206070,6.752576,17.657288
18206070,6.885853,17.657118
18206070,7.018513,17.657204
18206070,7.150374,17.657291
18206070,7.281706,17.657156
18206070,7.412306,17.657301
18206070,7.542434,17.657185
18206070,7.671788,17.657238
18206070,7.800623,17.657185
18206070,7.928859,17.657156
18206070,8.056519,17.657143
18206070,8.183648,17.657263
18206070,8.310279,17.657118
18206070,8.436204,17.657221
18206070,8.561614,17.657291
18206070,8.686420,17.657316
18206070,8.810682,17.657122
18206070,8.934570,17.657196
18206070,9.057687,17.657122
18206070,9.180233,17.657230
18206070,9.302217,17.657122
18206070,9.423763,17.657154
18206070,9.544797,17.657209
18206070,9.665233,17.657288
18206070,9.785114,17.657309
18206070,9.904406,17.657196
18206070,10.023445,17.657125
18206070,10.141728,17.657238
18206070,10.259537,17.657164
18206070,10.376966,17.657127
18206070,10.493717,17.657297
18206070,10.609918,17.657139
18206070,10.725725,17.657198
18206070,10.840998,17.657135
18206070,10.955777,17.657263
18206070,11.070145,17.657322
18206070,11.183792,17.657253
18206070,11.297064,17.657122
18206070,11.409950,17.657234
18206070,11.522261,17.657248
18206070,11.634328,17.657127
18206070,11.745522,17.657234
18206070,11.856693,17.657171
18206070,11.967113,17.657209
18206070,12.077169,17.657227
18206070,12.186689,17.657135
18206070,12.295725,17.657125
18206070,12.404321,17.657242
18206070,12.512753,17.657143
18206070,12.620528,17.657192
18206070,12.727802,17.657171
18206070,12.834885,17.657267
18206070,12.941236,17.657198
18206070,13.047565,17.657135
18206070,13.153104,17.657196
18206070,13.258498,17.657284
18206070,13.363229,17.657263
18206070,13.467794,17.657164
18206070,13.571880,17.657143
18206070,13.675735,17.657259
18206070,13.778830,17.657150
18206070,13.881778,17.657175
18206070,13.984249,17.657976
18206070,14.086408,17.715052
