COMID, Height(ft), Flowrate(ft^3/s)
18205662,0.760617,26.486000
18205662,0.760455,26.485500
18205662,0.800257,26.485682
18205662,0.834899,26.485876
18205662,0.865779,26.486038
18205662,0.894052,26.486145
18205662,0.920625,26.486319
18205662,0.946326,26.486156
18205662,0.973371,26.486082
18205662,1.000997,26.486084
18205662,1.028195,26.500811
18205662,1.069019,27.658262
18205662,1.129911,30.434917
18205662,1.189450,33.192490
18205662,1.247789,35.952946
18205662,1.302593,38.708618
18205662,1.353232,41.492863
18205662,1.399852,44.242779
18205662,1.443877,47.004383
18205662,1.484045,49.739651
18205662,1.521423,52.542892
18205662,1.555257,55.297470
18205662,1.586123,58.048481
18205662,1.614425,60.830078
18205662,1.639961,63.591404
18205662,1.662782,66.325928
18205662,1.683762,69.100563
18205662,1.704155,71.857048
18205662,1.724354,74.646873
18205662,1.743982,77.393295
18205662,1.763326,80.155075
18205662,1.782427,82.936989
18205662,1.801021,85.687614
18205662,1.819288,88.443253
18205662,1.837189,91.194267
18205662,1.854908,93.983208
18205662,1.872154,96.743263
18205662,1.888974,99.490311
18205662,1.905531,102.257431
18205662,1.921739,105.027832
18205662,1.937581,107.795975
18205662,1.953016,110.554192
18205662,1.968068,113.310181
18205662,1.982721,116.062889
18205662,1.997081,118.836815
18205662,2.011052,121.604752
18205662,2.024593,124.356438
18205662,2.037783,127.114822
18205662,2.050702,129.906342
18205662,2.063078,132.655380
18205662,2.075076,135.409958
18205662,2.086654,138.159836
18205662,2.097961,140.958847
18205662,2.108692,143.708786
18205662,2.118999,146.461533
18205662,2.129105,149.247757
18205662,2.139048,152.002167
18205662,2.148931,154.763458
18205662,2.158719,157.516586
18205662,2.168433,160.266571
18205662,2.178196,163.057312
18205662,2.187795,165.816833
18205662,2.197327,168.572937
18205662,2.206895,171.363068
18205662,2.216301,174.115189
18205662,2.225620,176.859482
18205662,2.234928,179.623489
18205662,2.244270,182.412903
18205662,2.253436,185.163300
18205662,2.262558,187.915878
18205662,2.271650,190.677795
18205662,2.280662,193.426102
18205662,2.289742,196.219086
18205662,2.298672,198.977921
18205662,2.307509,201.720062
18205662,2.316472,204.522141
18205662,2.325223,207.262970
18205662,2.333995,210.031036
18205662,2.342654,212.774475
18205662,2.351314,215.534988
18205662,2.360026,218.326965
18205662,2.368582,221.075592
18205662,2.377114,223.837631
18205662,2.385680,226.622192
18205662,2.394134,229.382141
18205662,2.402515,232.124268
18205662,2.410894,234.885056
18205662,2.419222,237.641479
18205662,2.427584,240.422989
18205662,2.435851,243.185440
18205662,2.444064,245.941757
18205662,2.452342,248.733704
18205662,2.460462,251.483017
18205662,2.468568,254.241577
18205662,2.476609,256.987610
18205662,2.484739,259.783722
18205662,2.492724,262.538177
18205662,2.500667,265.287506
18205662,2.508588,268.044769
18205662,2.516492,270.806122
18205662,2.524398,273.585297
18205662,2.532229,276.346436
18205662,2.540022,279.105316
18205662,2.547876,281.894745
18205662,2.555602,284.648743
18205662,2.563310,287.404114
18205662,2.570987,290.156128
18205662,2.578723,292.942627
18205662,2.586353,295.697052
18205662,2.593958,298.454559
18205662,2.601506,301.202667
18205662,2.609144,304.001465
18205662,2.616631,306.752106
18205662,2.624088,309.510193
18205662,2.631489,312.256042
18205662,2.638881,315.013092
18205662,2.646328,317.806061
18205662,2.653631,320.554108
18205662,2.660938,323.317810
18205662,2.668179,326.067108
18205662,2.675497,328.863251
18205662,2.682681,331.616211
18205662,2.689834,334.369537
18205662,2.697037,337.159271
18205662,2.704131,339.915680
18205662,2.711185,342.670868
18205662,2.718214,345.425781
18205662,2.725175,348.168732
