COMID, Height(ft), Flowrate(ft^3/s)
18227255,1.600041,26.486000
18227255,1.600060,26.485989
18227255,1.649337,26.485714
18227255,1.689643,26.485386
18227255,1.723671,26.485489
18227255,1.751496,26.484468
18227255,1.779973,26.485140
18227255,1.807547,26.483578
18227255,1.831224,26.483395
18227255,1.851710,26.485844
18227255,1.870223,26.496061
18227255,1.891714,26.951363
18227255,1.937479,29.590876
18227255,1.982744,32.269310
18227255,2.027397,34.984913
18227255,2.071033,37.697914
18227255,2.113005,40.376778
18227255,2.153293,43.029015
18227255,2.192878,45.745487
18227255,2.230476,48.427708
18227255,2.265799,51.046219
18227255,2.300637,53.787132
18227255,2.332936,56.452152
18227255,2.363022,59.092419
18227255,2.391816,61.841770
18227255,2.417507,64.503792
18227255,2.440599,67.196571
18227255,2.460732,69.826485
18227255,2.480339,72.541901
18227255,2.499557,75.237724
18227255,2.518201,77.871880
18227255,2.537227,80.647217
18227255,2.555634,83.342827
18227255,2.573471,85.970383
18227255,2.591548,88.696320
18227255,2.609171,91.368225
18227255,2.626707,94.070999
18227255,2.643924,96.739655
18227255,2.661122,99.444618
18227255,2.678049,102.126411
18227255,2.694701,104.785820
18227255,2.711439,107.498093
18227255,2.727860,110.171417
18227255,2.744241,112.864616
18227255,2.760328,115.522575
18227255,2.776441,118.211296
18227255,2.792498,120.917877
18227255,2.808161,123.564674
18227255,2.824013,126.272789
18227255,2.839395,128.909088
18227255,2.855091,131.632309
18227255,2.870655,134.354752
18227255,2.886001,137.053543
18227255,2.900982,139.701080
18227255,2.916165,142.411057
18227255,2.930948,145.066544
18227255,2.945957,147.788101
18227255,2.960460,150.432098
18227255,2.975142,153.135696
18227255,2.989672,155.826675
18227255,3.004100,158.519638
18227255,3.018180,161.163071
18227255,3.032479,163.875275
18227255,3.046488,166.545059
18227255,3.060440,169.223938
18227255,3.074436,171.935806
18227255,3.088148,174.607727
18227255,3.101608,177.257874
18227255,3.115294,179.982513
18227255,3.128683,182.673065
18227255,3.141763,185.325394
18227255,3.155076,188.059311
18227255,3.168054,190.747681
18227255,3.180922,193.441742
18227255,3.193579,196.117859
18227255,3.206186,198.810959
18227255,3.218421,201.451340
18227255,3.230850,204.165039
18227255,3.242893,206.819962
18227255,3.255126,209.546066
18227255,3.267042,212.229736
18227255,3.278626,214.863007
18227255,3.290368,217.562393
18227255,3.302021,220.270966
18227255,3.313422,222.946503
18227255,3.324780,225.640335
18227255,3.335964,228.321533
18227255,3.347057,231.007538
18227255,3.358058,233.699326
18227255,3.368891,236.378342
18227255,3.379550,239.040543
18227255,3.390194,241.729324
18227255,3.400814,244.441330
18227255,3.411306,247.151993
18227255,3.421549,249.827789
18227255,3.431703,252.508987
18227255,3.441791,255.204651
18227255,3.451581,257.848511
18227255,3.461545,260.571411
18227255,3.471253,263.253479
18227255,3.480853,265.937103
18227255,3.490351,268.623260
18227255,3.499655,271.283478
18227255,3.508963,273.975037
18227255,3.518153,276.663483
18227255,3.527237,279.351013
18227255,3.536066,281.994904
18227255,3.545066,284.719604
18227255,3.553845,287.408813
18227255,3.562460,290.074890
18227255,3.570968,292.723907
18227255,3.579760,295.476501
18227255,3.588340,298.178680
18227255,3.596804,300.861237
18227255,3.605131,303.515503
18227255,3.613546,306.213837
18227255,3.621919,308.914429
18227255,3.630049,311.554382
18227255,3.638406,314.282196
18227255,3.646532,316.952545
18227255,3.654537,319.599823
18227255,3.662664,322.301056
18227255,3.670663,324.979095
18227255,3.678664,327.672363
18227255,3.686676,330.386475
18227255,3.694396,333.020477
18227255,3.702349,335.747284
18227255,3.710141,338.437073
18227255,3.717851,341.116913
18227255,3.725414,343.763855
18227255,3.733166,346.490112
18227255,3.740794,349.191528
18227255,3.748320,351.874542
18227255,3.755938,354.607269
18227255,3.762638,357.036926
18227255,3.770518,359.895630
18227255,3.778202,362.705658
18227255,3.784935,365.194275
18227255,3.792477,367.989777
18227255,3.799071,370.458618
18227255,3.806703,373.323334
18227255,3.814042,376.101898
18227255,3.820541,378.583466
18227255,3.828032,381.452423
18227255,3.835276,384.252869
18227255,3.841637,386.742218
18227255,3.848822,389.551147
18227255,3.855092,392.040466
18227255,3.862113,394.829651
18227255,3.869275,397.689056
18227255,3.875364,400.164276
18227255,3.882254,402.961517
18227255,3.888196,405.415192
18227255,3.895180,408.284882
18227255,3.901893,411.073303
18227255,3.907818,413.574646
18227255,3.914488,416.381470
18227255,3.920217,418.840424
18227255,3.926929,421.711151
18227255,3.933458,424.529266
18227255,3.938989,426.961029
18227255,3.945423,429.783020
18227255,3.951076,432.305206
18227255,3.957461,435.130371
18227255,3.963675,437.906464
18227255,3.969147,440.377441
18227255,3.975580,443.245697
18227255,3.981047,445.723358
18227255,3.987293,448.526276
18227255,3.993602,451.360992
18227255,3.998947,453.795929
18227255,4.005259,456.649689
18227255,4.010587,459.090668
18227255,4.016936,461.963867
18227255,4.023149,464.776672
18227255,4.028507,467.252228
18227255,4.034682,470.066437
18227255,4.040102,472.562134
18227255,4.046250,475.379211
18227255,4.052421,478.205780
18227255,4.057631,480.636505
18227255,4.063789,483.462372
18227255,4.069990,486.322510
18227255,4.075200,488.765228
18227255,4.081352,491.604523
18227255,4.086670,494.099487
18227255,4.092743,496.928925
18227255,4.098770,499.738892
18227255,4.104032,502.217285
18227255,4.110036,505.031158
18227255,4.115289,507.522980
18227255,4.121256,510.319183
18227255,4.127247,513.137268
18227255,4.132493,515.642883
18227255,4.138382,518.424927
18227255,4.143543,520.892029
18227255,4.149593,523.757446
18227255,4.155476,526.559692
18227255,4.160649,529.045166
18227255,4.166516,531.844177
18227255,4.171709,534.360352
18227255,4.177612,537.184082
18227255,4.183510,540.005005
18227255,4.188511,542.441772
18227255,4.194432,545.296936
18227255,4.199514,547.774292
18227255,4.205279,550.562012
18227255,4.211197,553.424255
18227255,4.216230,555.899841
18227255,4.222044,558.721436
18227255,4.226995,561.168030
18227255,4.232844,564.023987
18227255,4.238629,566.843506
18227255,4.243606,569.316895
18227255,4.249301,572.111389
18227255,4.254308,574.602844
18227255,4.260056,577.433655
18227255,4.265718,580.231628
18227255,4.270728,582.737549
18227255,4.276355,585.527100
18227255,4.281240,587.989197
18227255,4.286991,590.842224
18227255,4.292690,593.680908
18227255,4.297556,596.147583
18227255,4.303173,598.958984
18227255,4.308832,601.794067
18227255,4.313711,604.279846
18227255,4.319278,607.086670
18227255,4.324055,609.536499
18227255,4.329659,612.369751
18227255,4.335289,615.219971
18227255,4.340046,617.676453
18227255,4.345633,620.519287
18227255,4.350417,622.998047
18227255,4.355919,625.813293
18227255,4.361401,628.620483
18227255,4.366185,631.107361
18227255,4.371670,633.937500
18227255,4.376388,636.409851
18227255,4.381775,639.199341
18227255,4.387320,642.061584
18227255,4.392002,644.533936
18227255,4.397421,647.353882
18227255,4.402129,649.836853
18227255,4.407421,652.616760
18227255,4.412890,655.476257
18227255,4.417549,657.957458
18227255,4.422910,660.768860
18227255,4.427480,663.230286
18227255,4.432861,666.069580
18227255,4.438221,668.898621
18227255,4.442786,671.369263
18227255,4.448041,674.167908
18227255,4.452677,676.669983
18227255,4.457989,679.500427
18227255,4.463235,682.317871
18227255,4.467700,684.757019
18227255,4.473045,687.616150
18227255,4.477572,690.094177
18227255,4.482779,692.918579
18227255,4.487913,695.699951
18227255,4.492500,698.211609
18227255,4.497681,701.038879
18227255,4.502812,703.840698
18227255,4.507333,706.336426
18227255,4.512454,709.142151
18227255,4.516887,711.626892
18227255,4.522031,714.455994
18227255,4.527175,717.277649
18227255,4.531585,719.754578
18227255,4.536657,722.573730
18227255,4.541066,725.046082
18227255,4.546139,727.866028
18227255,4.551211,730.700012
18227255,4.555521,733.146606
18227255,4.560575,735.961914
18227255,4.564981,738.467102
18227255,4.569951,741.269348
18227255,4.574997,744.096680
18227255,4.579334,746.580994
18227255,4.584311,749.392761
18227255,4.588566,751.858093
18227255,4.593642,754.716431
18227255,4.598586,757.524353
18227255,4.602864,760.014343
18227255,4.607756,762.797485
18227255,4.612008,765.270569
18227255,4.617031,768.135681
