COMID, Height(ft), Flowrate(ft^3/s)
18230027,2.375595,26.486000
18230027,2.375101,26.489977
18230027,2.368553,26.489996
18230027,2.361832,26.489977
18230027,2.354790,26.487967
18230027,2.348158,26.489347
18230027,2.343077,26.487265
18230027,2.338561,26.488625
18230027,2.334992,26.488199
18230027,2.332250,26.486103
18230027,2.330930,26.487261
18230027,2.333505,26.487211
18230027,2.339427,26.486685
18230027,2.348239,26.486673
18230027,2.358474,26.487186
18230027,2.368639,26.487190
18230027,2.377880,26.487179
18230027,2.385887,26.486794
18230027,2.392876,26.487339
18230027,2.399481,26.487438
18230027,2.405859,26.486311
18230027,2.411836,26.487568
18230027,2.417712,26.487272
18230027,2.423557,26.486269
18230027,2.429146,26.488094
18230027,2.434619,26.487589
18230027,2.439997,26.487917
18230027,2.445404,26.486307
18230027,2.450386,26.487391
18230027,2.456095,26.520000
18230027,2.480932,27.244114
18230027,2.511313,28.228603
18230027,2.539959,29.177832
18230027,2.566533,30.071644
18230027,2.593498,31.045523
18230027,2.618773,31.975403
18230027,2.643312,32.930695
18230027,2.666409,33.857552
18230027,2.688881,34.815254
18230027,2.710159,35.758430
18230027,2.729949,36.657928
18230027,2.749762,37.636219
18230027,2.768039,38.579010
18230027,2.785296,39.507542
18230027,2.801643,40.437164
18230027,2.816752,41.361137
18230027,2.831547,42.335258
18230027,2.845075,43.254463
18230027,2.858544,44.195461
18230027,2.871570,45.105976
18230027,2.884760,46.059258
18230027,2.898031,47.016251
18230027,2.911106,47.980946
18230027,2.923385,48.868439
18230027,2.936439,49.843403
18230027,2.948488,50.737885
18230027,2.961458,51.724968
18230027,2.973570,52.642056
18230027,2.985626,53.578636
18230027,2.997977,54.536831
18230027,3.009904,55.464790
18230027,3.021713,56.382126
18230027,3.033827,57.359386
18230027,3.045193,58.266445
18230027,3.056920,59.214500
18230027,3.068293,60.158714
18230027,3.079702,61.101398
18230027,3.090891,62.024281
18230027,3.102075,62.979328
18230027,3.113265,63.936779
18230027,3.123852,64.828331
18230027,3.134934,65.795280
18230027,3.145886,66.751251
18230027,3.156445,67.680031
18230027,3.167096,68.624908
18230027,3.177527,69.552872
18230027,3.187820,70.467484
18230027,3.198575,71.446129
18230027,3.208420,72.339828
18230027,3.219074,73.329033
18230027,3.229100,74.248878
18230027,3.238956,75.157242
18230027,3.249194,76.123734
18230027,3.259201,77.064583
18230027,3.269135,78.009354
18230027,3.278794,78.937492
18230027,3.288737,79.888588
18230027,3.298550,80.842300
18230027,3.308094,81.768990
18230027,3.317720,82.716446
18230027,3.326903,83.616653
18230027,3.336313,84.543701
18230027,3.345988,85.521034
18230027,3.355298,86.463577
18230027,3.364669,87.408493
18230027,3.373671,88.325661
18230027,3.383074,89.289536
18230027,3.391995,90.207359
18230027,3.401030,91.160149
18230027,3.410115,92.110397
18230027,3.418845,93.029922
18230027,3.427855,93.985397
18230027,3.436591,94.917137
18230027,3.445203,95.842911
18230027,3.454058,96.799026
18230027,3.462503,97.721687
18230027,3.470945,98.640221
18230027,3.479875,99.627800
18230027,3.488202,100.552086
18230027,3.496614,101.488838
18230027,3.504649,102.377777
18230027,3.513288,103.360237
18230027,3.521788,104.328003
18230027,3.529826,105.246574
18230027,3.537914,106.173653
18230027,3.545968,107.104973
18230027,3.554229,108.072838
18230027,3.562159,108.988060
18230027,3.570233,109.944412
18230027,3.578287,110.884987
18230027,3.585955,111.772720
18230027,3.594144,112.741196
18230027,3.602008,113.689102
18230027,3.609823,114.615837
18230027,3.617828,115.593277
18230027,3.625466,116.470528
18230027,3.633356,117.460571
18230027,3.641404,118.417778
18230027,3.648704,119.333733
18230027,3.656463,120.255409
18230027,3.663957,121.209297
18230027,3.671788,122.148384
18230027,3.679396,123.099480
18230027,3.687057,124.034325
18230027,3.694390,124.947777
18230027,3.701991,125.892868
18230027,3.709731,126.837105
18230027,3.717326,127.799820
18230027,3.724547,128.696671
18230027,3.731998,129.646179
18230027,3.739528,130.596176
18230027,3.746713,131.512558
18230027,3.754347,132.473145
18230027,3.761788,133.426437
18230027,3.769268,134.362839
18230027,3.776296,135.292252
18230027,3.783773,136.236282
18230027,3.791125,137.198547
18230027,3.798189,138.089600
18230027,3.805846,139.073929
18230027,3.812766,139.990585
18230027,3.820174,140.924728
18230027,3.827156,141.861252
18230027,3.834482,142.814743
18230027,3.841463,143.739944
18230027,3.848563,144.680344
18230027,3.855702,145.621796
18230027,3.862864,146.562256
18230027,3.869892,147.516541
18230027,3.877015,148.468430
18230027,3.883671,149.350952
18230027,3.890850,150.302322
18230027,3.898133,151.293564
18230027,3.904846,152.212967
18230027,3.911634,153.128418
18230027,3.918425,154.045303
18230027,3.925699,155.038162
18230027,3.932441,155.989059
18230027,3.939095,156.891434
18230027,3.945951,157.855392
18230027,3.952464,158.741516
18230027,3.959268,159.720856
18230027,3.965994,160.646469
18230027,3.972743,161.602173
18230027,3.979511,162.549042
18230027,3.986070,163.467285
18230027,3.992579,164.415024
18230027,3.999406,165.382904
18230027,4.005794,166.295914
18230027,4.012441,167.254425
18230027,4.018520,168.136124
18230027,4.025102,169.090302
18230027,4.031867,170.074554
18230027,4.038015,170.966354
18230027,4.044511,171.933105
18230027,4.050915,172.867386
18230027,4.057316,173.824127
18230027,4.063770,174.768509
18230027,4.069957,175.688843
18230027,4.076280,176.635941
18230027,4.082556,177.567413
18230027,4.088707,178.497864
18230027,4.095072,179.447098
18230027,4.101138,180.390533
18230027,4.107303,181.310349
18230027,4.113245,182.224243
18230027,4.119711,183.209595
18230027,4.125768,184.146271
18230027,4.131824,185.073883
18230027,4.137887,186.006897
18230027,4.143996,186.959763
18230027,4.150177,187.912308
18230027,4.156214,188.865707
18230027,4.161916,189.752563
18230027,4.168117,190.732925
18230027,4.173944,191.652237
18230027,4.179790,192.576035
18230027,4.186014,193.562408
18230027,4.191716,194.479919
18230027,4.197733,195.434189
18230027,4.203215,196.328461
18230027,4.209314,197.306671
18230027,4.215148,198.258942
18230027,4.220892,199.174942
18230027,4.226572,200.105087
18230027,4.232270,201.037537
18230027,4.238166,201.995667
18230027,4.243799,202.928268
18230027,4.249551,203.872772
18230027,4.255108,204.798294
18230027,4.260597,205.707932
18230027,4.266457,206.683777
18230027,4.272218,207.651276
18230027,4.277595,208.561737
18230027,4.283195,209.503799
18230027,4.288688,210.434052
18230027,4.294393,211.395081
18230027,4.299823,212.335892
18230027,4.305161,213.234238
18230027,4.310751,214.193695
18230027,4.316240,215.136703
18230027,4.321736,216.073578
18230027,4.327211,217.044388
18230027,4.332562,217.964951
18230027,4.337930,218.909302
18230027,4.343179,219.816391
18230027,4.348547,220.779388
18230027,4.354039,221.740082
18230027,4.359255,222.655365
18230027,4.364491,223.580109
18230027,4.369761,224.532990
18230027,4.375072,225.481842
18230027,4.380433,226.434174
18230027,4.385567,227.358215
18230027,4.390682,228.275406
18230027,4.395876,229.225128
18230027,4.401135,230.182236
18230027,4.406325,231.126862
18230027,4.411296,232.034180
18230027,4.416486,232.997940
18230027,4.421565,233.924774
18230027,4.426653,234.872757
18230027,4.431755,235.805847
18230027,4.436703,236.747208
18230027,4.441903,237.703766
18230027,4.446860,238.621521
18230027,4.451755,239.543823
18230027,4.456995,240.528183
18230027,4.461772,241.447968
18230027,4.466841,242.399475
18230027,4.471526,243.283691
18230027,4.476660,244.269150
18230027,4.481624,245.223175
18230027,4.486345,246.125961
18230027,4.491315,247.095093
18230027,4.496063,248.001556
18230027,4.500968,248.962463
18230027,4.505925,249.918045
18230027,4.510646,250.838959
18230027,4.515535,251.790787
18230027,4.520216,252.709610
18230027,4.524993,253.659241
18230027,4.529843,254.607483
18230027,4.534485,255.538284
18230027,4.539216,256.466125
18230027,4.543704,257.377167
18230027,4.548622,258.357330
18230027,4.553232,259.291595
18230027,4.557903,260.214050
18230027,4.562608,261.174622
18230027,4.567116,262.084717
18230027,4.571824,263.030914
18230027,4.576561,264.010071
18230027,4.581059,264.918427
18230027,4.585712,265.882355
18230027,4.590046,266.767487
18230027,4.594701,267.721863
18230027,4.599432,268.707001
18230027,4.603776,269.614349
18230027,4.608399,270.579498
18230027,4.612661,271.472778
18230027,4.617339,272.435486
18230027,4.621837,273.401520
18230027,4.626283,274.322723
18230027,4.630590,275.247070
18230027,4.635052,276.173828
18230027,4.639626,277.139404
18230027,4.643921,278.070343
18230027,4.648363,279.015045
18230027,4.652670,279.944489
18230027,4.657073,280.885742
18230027,4.661299,281.811737
18230027,4.665863,282.789337
18230027,4.669971,283.685944
18230027,4.674469,284.660217
18230027,4.678540,285.554443
18230027,4.683002,286.537964
18230027,4.687241,287.477722
18230027,4.691572,288.414642
18230027,4.695899,289.366547
18230027,4.699918,290.263641
18230027,4.704190,291.213409
18230027,4.708547,292.191895
18230027,4.712684,293.106812
18230027,4.716847,294.062927
18230027,4.720942,294.973846
18230027,4.725082,295.932129
18230027,4.729363,296.874908
18230027,4.733349,297.801697
18230027,4.737471,298.727264
18230027,4.741552,299.674957
18230027,4.745741,300.625458
18230027,4.749872,301.569580
18230027,4.753720,302.475189
18230027,4.757910,303.437256
18230027,4.761969,304.373627
18230027,4.766076,305.329681
18230027,4.770089,306.275543
18230027,4.774035,307.194611
18230027,4.778051,308.140289
18230027,4.782073,309.071747
18230027,4.786001,309.995270
18230027,4.790151,310.961090
18230027,4.793966,311.870911
18230027,4.798193,312.849426
18230027,4.802093,313.767273
18230027,4.806106,314.722687
18230027,4.810108,315.655243
18230027,4.814023,316.592987
18230027,4.818068,317.545624
18230027,4.821815,318.449188
18230027,4.825919,319.417725
18230027,4.829829,320.360474
18230027,4.833793,321.285492
18230027,4.837736,322.239838
18230027,4.841575,323.156128
18230027,4.845489,324.100708
18230027,4.849531,325.061768
18230027,4.853415,325.984772
18230027,4.857323,326.932709
18230027,4.861109,327.839355
18230027,4.865092,328.801178
18230027,4.869068,329.764709
18230027,4.872763,330.661835
18230027,4.876745,331.619202
18230027,4.880463,332.537659
18230027,4.884432,333.487183
18230027,4.888346,334.461182
18230027,4.892129,335.365356
18230027,4.895909,336.303406
18230027,4.899764,337.227936
18230027,4.903750,338.201508
18230027,4.907536,339.146973
18230027,4.911355,340.076904
18230027,4.915144,341.024963
18230027,4.918980,341.946503
18230027,4.922812,342.900787
18230027,4.926569,343.827423
18230027,4.930335,344.770874
18230027,4.934219,345.725647
18230027,4.937893,346.644409
18230027,4.941729,347.598206
18230027,4.945459,348.531647
18230027,4.949288,349.468811
18230027,4.952962,350.398895
18230027,4.956690,351.321106
18230027,4.960485,352.271912
18230027,4.964003,353.159729
18230027,4.968291,354.229401
18230027,4.971024,354.920166
18230027,4.975331,356.005371
18230027,4.979432,357.053864
18230027,4.982366,357.770416
18230027,4.986480,358.831635
18230027,4.990600,359.871277
18230027,4.993428,360.588165
18230027,4.997589,361.640900
18230027,5.001716,362.703857
18230027,5.004567,363.422180
18230027,5.008750,364.481598
18230027,5.012792,365.526215
18230027,5.015564,366.215210
18230027,5.019754,367.306427
18230027,5.023779,368.339386
18230027,5.026568,369.056610
18230027,5.030715,370.124207
18230027,5.034744,371.172668
18230027,5.037510,371.868042
18230027,5.041627,372.950775
18230027,5.045725,373.999268
18230027,5.048474,374.719696
18230027,5.052497,375.759003
18230027,5.056561,376.811737
18230027,5.059265,377.521545
18230027,5.063376,378.582764
18230027,5.067392,379.652802
18230027,5.070190,380.363312
18230027,5.074196,381.427002
18230027,5.078166,382.459961
18230027,5.080928,383.186371
18230027,5.084951,384.249725
18230027,5.088894,385.296783
18230027,5.091588,385.990723
18230027,5.095650,387.078766
18230027,5.099626,388.119843
18230027,5.102392,388.846954
18230027,5.106312,389.894409
18230027,5.110269,390.940094
18230027,5.112940,391.651306
18230027,5.116972,392.723480
18230027,5.120866,393.780060
18230027,5.123573,394.472229
18230027,5.127546,395.556763
18230027,5.131450,396.595001
18230027,5.134038,397.295654
18230027,5.138041,398.361084
18230027,5.141909,399.409607
18230027,5.144629,400.136353
18230027,5.148570,401.195831
18230027,5.151139,401.888702
18230027,5.155158,402.967194
18230027,5.159012,404.020996
18230027,5.161676,404.735382
18230027,5.165548,405.796265
18230027,5.169426,406.845795
18230027,5.172001,407.543274
18230027,5.175925,408.619324
18230027,5.179711,409.654358
18230027,5.182451,410.383972
18230027,5.186276,411.446930
18230027,5.190118,412.495789
18230027,5.192680,413.204193
18230027,5.196506,414.248474
18230027,5.200430,415.321686
18230027,5.202956,416.018433
18230027,5.206841,417.082794
18230027,5.210607,418.142609
18230027,5.213264,418.854523
18230027,5.216982,419.897736
18230027,5.220843,420.967773
18230027,5.223412,421.678314
18230027,5.227237,422.747284
18230027,5.230978,423.790497
18230027,5.233560,424.500305
18230027,5.237356,425.566101
18230027,5.241145,426.621643
18230027,5.243694,427.316650
18230027,5.247507,428.397278
18230027,5.251204,429.437988
18230027,5.253714,430.138641
18230027,5.257523,431.200195
18230027,5.261243,432.267059
18230027,5.263858,432.987122
18230027,5.267497,434.029602
18230027,5.271253,435.090118
18230027,5.273803,435.811249
18230027,5.277546,436.869965
18230027,5.281194,437.913513
18230027,5.283724,438.624390
18230027,5.287503,439.694092
18230027,5.291148,440.745422
18230027,5.293687,441.454529
18230027,5.297362,442.515350
18230027,5.301060,443.571991
18230027,5.303530,444.275818
18230027,5.307231,445.346191
18230027,5.310821,446.384430
18230027,5.313301,447.084381
18230027,5.316978,448.148438
18230027,5.319541,448.876251
18230027,5.323123,449.928284
18230027,5.326791,450.987701
18230027,5.329295,451.698608
18230027,5.332913,452.758392
18230027,5.336552,453.813263
18230027,5.338966,454.513916
18230027,5.342670,455.588165
18230027,5.346198,456.631348
18230027,5.348678,457.340820
18230027,5.352270,458.409454
18230027,5.355870,459.461853
18230027,5.358317,460.169189
18230027,5.361867,461.214844
18230027,5.365449,462.275696
18230027,5.367874,462.980225
18230027,5.371559,464.062286
18230027,5.375049,465.099823
18230027,5.377517,465.826233
18230027,5.381066,466.887085
18230027,5.384606,467.932739
18230027,5.386998,468.640472
18230027,5.390505,469.685089
