COMID, Height(ft), Flowrate(ft^3/s)
18226829,1.892024,26.486000
18226829,1.891796,26.486788
18226829,1.882446,26.486631
18226829,1.852844,26.486568
18226829,1.832247,26.486286
18226829,1.814283,26.486475
18226829,1.799752,26.486181
18226829,1.787191,26.486370
18226829,1.776692,26.486303
18226829,1.767849,26.486015
18226829,1.760081,26.486204
18226829,1.753527,26.486191
18226829,1.747900,26.486094
18226829,1.742936,26.486073
18226829,1.738548,26.486105
18226829,1.735497,26.528130
18226829,1.745117,27.151678
18226829,1.778962,28.900791
18226829,1.814849,30.754946
18226829,1.849684,32.552856
18226829,1.882314,34.246975
18226829,1.918361,36.141628
18226829,1.951743,37.911777
18226829,1.984033,39.641064
18226829,2.019145,41.549366
18226829,2.051342,43.314144
18226829,2.084034,45.128998
18226829,2.114626,46.842503
18226829,2.147179,48.695148
18226829,2.178805,50.516254
18226829,2.208372,52.235336
18226829,2.240385,54.129650
18226829,2.270816,55.950542
18226829,2.299058,57.657726
18226829,2.329544,59.529263
18226829,2.358198,61.310429
18226829,2.387321,63.143330
18226829,2.415180,64.918701
18226829,2.443578,66.755035
18226829,2.471102,68.552444
18226829,2.497705,70.312279
18226829,2.525238,72.160965
18226829,2.551455,73.944145
18226829,2.577794,75.760628
18226829,2.603045,77.517990
18226829,2.628621,79.326912
18226829,2.654283,81.165535
18226829,2.678260,82.904709
18226829,2.703208,84.746307
18226829,2.726361,86.468033
18226829,2.750916,88.334160
18226829,2.774431,90.141846
18226829,2.797862,91.967896
18226829,2.819925,93.707603
18226829,2.842947,95.552414
18226829,2.864534,97.305679
18226829,2.887084,99.170013
18226829,2.907907,100.904068
18226829,2.929497,102.738457
18226829,2.950633,104.551651
18226829,2.971465,106.368233
18226829,2.991102,108.100662
18226829,3.011715,109.949921
18226829,3.031280,111.726982
18226829,3.050754,113.519493
18226829,3.070474,115.368393
18226829,3.089245,117.149025
18226829,3.107433,118.892334
18226829,3.126532,120.763161
18226829,3.144863,122.575691
18226829,3.162278,124.322029
18226829,3.180187,126.149040
18226829,3.197724,127.957825
18226829,3.215043,129.776428
18226829,3.231860,131.564087
18226829,3.248727,133.381027
18226829,3.264561,135.107101
18226829,3.281250,136.959534
18226829,3.296850,138.710541
18226829,3.313218,140.584579
18226829,3.328793,142.385208
18226829,3.343448,144.098709
18226829,3.358822,145.926575
18226829,3.374065,147.770309
18226829,3.388649,149.556885
18226829,3.403314,151.375092
18226829,3.417559,153.171478
18226829,3.431716,154.976151
18226829,3.445732,156.790848
18226829,3.459400,158.583374
18226829,3.472730,160.346069
18226829,3.485771,162.095062
18226829,3.499347,163.944794
18226829,3.512766,165.792160
18226829,3.525587,167.579147
18226829,3.538327,169.375427
18226829,3.551057,171.196823
18226829,3.563071,172.928543
18226829,3.575915,174.796936
18226829,3.588232,176.594803
18226829,3.600505,178.395218
18226829,3.612733,180.200165
18226829,3.624600,181.960236
18226829,3.636785,183.774384
18226829,3.648839,185.583191
18226829,3.660846,187.390427
18226829,3.672303,189.122574
18226829,3.684554,190.993683
18226829,3.696394,192.803818
18226829,3.707907,194.574142
18226829,3.719222,196.315323
18226829,3.731132,198.173447
18226829,3.742838,200.005707
18226829,3.754311,201.804428
18226829,3.765407,203.554733
18226829,3.776906,205.380356
18226829,3.788386,207.209763
18226829,3.799186,208.935883
18226829,3.810820,210.811539
18226829,3.821814,212.589523
18226829,3.832533,214.328247
18226829,3.843744,216.158707
18226829,3.854665,217.949722
18226829,3.865682,219.766586
18226829,3.876831,221.618561
18226829,3.887175,223.335358
18226829,3.898350,225.208572
18226829,3.909124,227.019455
18226829,3.919767,228.813583
18226829,3.930039,230.552399
18226829,3.940984,232.423325
18226829,3.951362,234.195602
18226829,3.961808,235.994370
18226829,3.972395,237.825714
18226829,3.982368,239.548523
18226829,3.992966,241.402405
18226829,4.003160,243.184921
18226829,4.013484,245.006729
18226829,4.023415,246.763245
18226829,4.033527,248.556992
18226829,4.043931,250.420074
18226829,4.053593,252.148163
18226829,4.063655,253.963730
18226829,4.073927,255.833740
18226829,4.083668,257.602539
18226829,4.093612,259.424194
18226829,4.103333,261.206268
18226829,4.113176,263.027618
18226829,4.122602,264.772339
18226829,4.132589,266.636963
18226829,4.142172,268.432465
18226829,4.151548,270.194946
18226829,4.160938,271.962799
18226829,4.170751,273.833191
18226829,4.179951,275.579346
18226829,4.189547,277.423370
18226829,4.198786,279.200928
18226829,4.207995,280.976562
18226829,4.217595,282.848572
18226829,4.226853,284.649200
18226829,4.235705,286.376984
18226829,4.244846,288.173828
18226829,4.254347,290.052185
18226829,4.263445,291.852997
18226829,4.272162,293.579041
18226829,4.281178,295.377258
18226829,4.290525,297.255768
18226829,4.299489,299.055054
18226829,4.308241,300.821655
18226829,4.317261,302.646210
18226829,4.325807,304.381165
18226829,4.334868,306.233429
18226829,4.343425,307.979279
18226829,4.352517,309.854675
18226829,4.361184,311.644806
18226829,4.369892,313.443359
18226829,4.378504,315.233398
18226829,4.387293,317.065399
18226829,4.395840,318.853607
18226829,4.404459,320.667175
18226829,4.412683,322.393463
18226829,4.421197,324.195862
18226829,4.429974,326.060303
18226829,4.438182,327.806549
18226829,4.446729,329.635468
18226829,4.455259,331.466400
18226829,4.463648,333.274231
18226829,4.471932,335.059601
18226829,4.480243,336.862366
18226829,4.488474,338.653015
18226829,4.496847,340.477936
18226829,4.504869,342.233826
18226829,4.513021,344.027222
18226829,4.521420,345.877319
18226829,4.529275,347.612122
18226829,4.537382,349.404388
18226829,4.545752,351.268097
18226829,4.553711,353.039276
18226829,4.562310,354.960785
18226829,4.570010,356.687317
18226829,4.578140,358.519806
18226829,4.585955,360.283417
18226829,4.593763,362.051941
18226829,4.601303,363.754150
18226829,4.609285,365.574615
18226829,4.616982,367.339630
18226829,4.624472,369.050293
