COMID, Height(ft), Flowrate(ft^3/s)
18228629,1.677454,35.314667
18228629,1.677202,35.314812
18228629,1.679274,35.314739
18228629,1.681123,35.314739
18228629,1.683202,35.314701
18228629,1.685151,35.314812
18228629,1.687342,35.314842
18228629,1.689748,35.314842
18228629,1.692008,35.314842
18228629,1.694186,35.314774
18228629,1.696377,35.314774
18228629,1.698702,35.314842
18228629,1.701307,35.314774
18228629,1.703846,35.314774
18228629,1.703562,35.314949
18228629,1.700415,35.315056
18228629,1.697828,35.314915
18228629,1.695314,35.314983
18228629,1.693357,35.318302
18228629,1.694689,35.459953
18228629,1.739258,37.485992
18228629,1.781696,39.479008
18228629,1.822652,41.467331
18228629,1.859181,43.264107
18228629,1.899845,45.388493
18228629,1.936967,47.366081
18228629,1.972147,49.285572
18228629,2.007258,51.283676
18228629,2.040962,53.242828
18228629,2.074155,55.234432
18228629,2.104888,57.124935
18228629,2.135990,59.097435
18228629,2.166470,61.086922
18228629,2.194746,62.969761
18228629,2.224403,65.009743
18228629,2.252972,67.020844
18228629,2.279281,68.905479
18228629,2.305897,70.860435
18228629,2.332893,72.911194
18228629,2.357205,74.770012
18228629,2.382400,76.779556
18228629,2.406458,78.725296
18228629,2.430351,80.714844
18228629,2.453665,82.719940
18228629,2.475419,84.613838
18228629,2.497707,86.625961
18228629,2.519451,88.646240
18228629,2.539175,90.520775
18228629,2.559244,92.493134
18228629,2.579564,94.558128
18228629,2.598409,96.499763
18228629,2.617381,98.479332
18228629,2.635984,100.448471
18228629,2.653758,102.355820
18228629,2.671377,104.264534
18228629,2.689513,106.271721
18228629,2.707034,108.242455
18228629,2.724583,110.240768
18228629,2.741924,112.244026
18228629,2.758723,114.207001
18228629,2.774884,116.125893
18228629,2.790712,118.022392
18228629,2.807173,120.035507
18228629,2.823241,122.036079
18228629,2.838973,124.010490
18228629,2.854426,125.978226
18228629,2.870021,127.992714
18228629,2.884666,129.903275
18228629,2.899917,131.917160
18228629,2.914300,133.824860
18228629,2.928760,135.776703
18228629,2.943654,137.809631
18228629,2.958040,139.786926
18228629,2.971507,141.650589
18228629,2.985783,143.646576
18228629,2.999966,145.652756
18228629,3.013635,147.608307
18228629,3.027475,149.603073
18228629,3.040927,151.557404
18228629,3.054429,153.539093
18228629,3.067253,155.441772
18228629,3.080284,157.389603
18228629,3.093515,159.390701
18228629,3.106570,161.390076
18228629,3.119436,163.367157
18228629,3.132131,165.336975
18228629,3.144103,167.209900
18228629,3.156973,169.245468
18228629,3.169158,171.183853
18228629,3.181826,173.223602
18228629,3.193457,175.112213
18228629,3.205855,177.144897
18228629,3.217321,179.032883
18228629,3.228854,180.958145
18228629,3.241090,183.017319
18228629,3.252792,185.001556
18228629,3.264261,186.961563
18228629,3.275227,188.855377
18228629,3.287051,190.916885
18228629,3.298324,192.893509
18228629,3.309134,194.812759
18228629,3.319974,196.748001
18228629,3.331257,198.788132
18228629,3.341447,200.643875
18228629,3.352690,202.711670
18228629,3.363229,204.665878
18228629,3.373501,206.593765
18228629,3.384121,208.599289
18228629,3.394288,210.532516
18228629,3.404800,212.551910
18228629,3.414587,214.449692
18228629,3.424810,216.445862
18228629,3.435010,218.456131
18228629,3.444629,220.370514
18228629,3.454403,222.326141
18228629,3.464393,224.346176
18228629,3.473734,226.253769
18228629,3.483540,228.275055
18228629,3.493042,230.252045
18228629,3.502224,232.178253
18228629,3.511565,234.168060
18228629,3.520620,236.110962
18228629,3.529803,238.104431
18228629,3.538714,240.063065
18228629,3.547516,242.011383
18228629,3.556161,243.948380
18228629,3.565184,245.993149
18228629,3.573566,247.899139
18228629,3.582366,249.919678
18228629,3.590833,251.875595
18228629,3.599262,253.839813
18228629,3.607457,255.754501
18228629,3.615925,257.746918
18228629,3.624288,259.731659
18228629,3.632598,261.710846
18228629,3.640604,263.626923
18228629,3.648858,265.621002
