COMID, Height(ft), Flowrate(ft^3/s)
18205860,0.563424,17.657333
18205860,0.563029,17.657135
18205860,0.554623,17.657127
18205860,0.548249,17.657057
18205860,0.543528,17.657198
18205860,0.525117,17.655720
18205860,0.511300,17.683407
18205860,0.518330,18.484182
18205860,0.584572,21.599270
18205860,0.636675,24.190948
18205860,0.693477,27.102369
18205860,0.749538,30.083357
18205860,0.809318,33.443707
18205860,0.862378,36.580627
18205860,0.902147,39.084896
18205860,0.955967,42.488487
18205860,1.001148,45.507397
18205860,1.043451,48.465851
18205860,1.084250,51.439629
18205860,1.123731,54.450165
18205860,1.161141,57.441284
18205860,1.193994,60.219597
18205860,1.227667,63.177410
18205860,1.262746,66.401146
18205860,1.290809,69.167801
18205860,1.322242,72.333267
18205860,1.350964,75.350624
18205860,1.375389,78.036659
18205860,1.404241,81.235817
18205860,1.431331,84.366348
18205860,1.452787,86.981827
18205860,1.478998,90.201424
18205860,1.502414,93.210800
18205860,1.523105,95.987274
18205860,1.546975,99.275185
18205860,1.565074,101.916145
18205860,1.587986,105.311478
18205860,1.606387,108.209793
18205860,1.622631,110.899780
18205860,1.642480,114.287407
18205860,1.659015,117.293823
18205860,1.675184,120.268021
18205860,1.690179,123.042336
18205860,1.707752,126.272034
18205860,1.723495,129.207291
18205860,1.738532,132.031479
18205860,1.754194,134.984024
18205860,1.770746,138.106979
18205860,1.785115,140.862762
18205860,1.801947,144.086884
18205860,1.818174,147.212021
18205860,1.832431,150.005371
18205860,1.847712,152.997116
18205860,1.863830,156.164673
18205860,1.877420,158.895020
18205860,1.892135,161.840729
18205860,1.907625,164.954239
18205860,1.923411,168.149841
18205860,1.937010,170.944885
18205860,1.952559,174.143463
18205860,1.966679,177.083832
18205860,1.980009,179.883316
18205860,1.994208,182.873795
18205860,2.009615,186.134521
18205860,2.021718,188.752823
18205860,2.036309,191.871536
18205860,2.049663,194.784042
18205860,2.064481,198.021851
18205860,2.078139,201.042618
18205860,2.091337,203.996277
18205860,2.103465,206.733963
18205860,2.117975,209.959671
18205860,2.131120,212.961456
18205860,2.144154,215.963654
18205860,2.156024,218.742889
18205860,2.169527,221.897522
18205860,2.182843,225.036362
