COMID, Height(ft), Flowrate(ft^3/s)
18227743,0.426801,26.486000
18227743,0.427374,26.495071
18227743,0.431874,26.494175
18227743,0.435915,26.492674
18227743,0.439218,26.488768
18227743,0.442333,26.490446
18227743,0.444592,26.486881
18227743,0.445111,26.487890
18227743,0.445490,26.487694
18227743,0.445744,26.486084
18227743,0.446091,26.487236
18227743,0.446282,26.487207
18227743,0.446315,26.486588
18227743,0.446267,26.486444
18227743,0.446228,26.486704
18227743,0.446153,26.486849
18227743,0.446022,26.486755
18227743,0.445906,26.486488
18227743,0.445915,26.486837
18227743,0.445980,26.486834
18227743,0.446150,26.494780
18227743,0.458185,27.528624
18227743,0.473850,28.888472
18227743,0.489159,30.230284
18227743,0.505225,31.651342
18227743,0.520350,33.008923
18227743,0.535457,34.388145
18227743,0.549701,35.709839
18227743,0.564708,37.109745
18227743,0.579403,38.495743
18227743,0.593394,39.837101
18227743,0.608033,41.255123
18227743,0.622164,42.641010
18227743,0.635623,43.977318
18227743,0.649706,45.385281
18227743,0.663177,46.753796
18227743,0.676639,48.143639
18227743,0.689407,49.475601
18227743,0.702622,50.868198
18227743,0.715551,52.243885
18227743,0.728221,53.603214
18227743,0.741125,55.001110
18227743,0.753700,56.370647
18227743,0.766335,57.754593
18227743,0.778655,59.113010
18227743,0.791113,60.492821
18227743,0.803275,61.851837
18227743,0.815146,63.202305
18227743,0.827214,64.596954
18227743,0.838673,65.940079
18227743,0.850504,67.345108
18227743,0.861935,68.725098
18227743,0.873296,70.113037
18227743,0.884268,71.464172
18227743,0.895550,72.860092
18227743,0.906406,74.216492
18227743,0.917361,75.585930
18227743,0.928055,76.934624
18227743,0.939043,78.326027
18227743,0.949894,79.708382
18227743,0.960698,81.092148
18227743,0.971147,82.440392
18227743,0.981910,83.837975
18227743,0.992399,85.205078
18227743,1.002892,86.578743
18227743,1.013534,87.976074
18227743,1.023900,89.343918
18227743,1.033864,90.662460
18227743,1.044453,92.068932
18227743,1.054747,93.450974
18227743,1.064750,94.805328
18227743,1.074914,96.193375
18227743,1.084900,97.573784
18227743,1.094805,98.958298
18227743,1.104503,100.329956
