COMID, Height(ft), Flowrate(ft^3/s)
18228895,1.172773,105.944000
18228895,1.174851,106.280197
18228895,1.231274,116.330399
18228895,1.286005,126.552048
18228895,1.337715,136.696793
18228895,1.388037,147.058899
18228895,1.435300,157.309967
18228895,1.480004,167.531586
18228895,1.522271,177.740646
18228895,1.562123,187.868347
18228895,1.600904,198.083069
18228895,1.639404,208.400360
18228895,1.677671,218.855301
18228895,1.725595,232.274841
18228895,1.772730,245.788345
18228895,1.818779,259.335449
18228895,1.862997,272.694946
18228895,1.906699,286.243774
18228895,1.948541,299.563293
18228895,1.989554,312.950165
18228895,2.030195,326.558380
18228895,2.069437,340.055420
18228895,2.107641,353.549255
18228895,2.144050,366.766479
18228895,2.180803,380.446686
18228895,2.215996,393.917786
18228895,2.249988,407.287231
18228895,2.283709,420.841705
18228895,2.316552,434.282471
18228895,2.348674,447.747253
18228895,2.379818,461.126923
18228895,2.410396,474.582855
18228895,2.440431,488.075897
18228895,2.469641,501.443542
18228895,2.498717,514.988525
18228895,2.527220,528.518921
18228895,2.554801,541.846008
18228895,2.582320,555.275818
18228895,2.609912,568.870850
18228895,2.636487,582.096619
18228895,2.663536,595.681458
18228895,2.689969,609.099243
18228895,2.716350,622.618774
18228895,2.742608,636.197632
18228895,2.768053,649.483337
18228895,2.793738,663.011292
18228895,2.819227,676.555908
18228895,2.844046,689.867065
18228895,2.868932,703.330444
18228895,2.893834,716.916687
18228895,2.918286,730.381165
18228895,2.942531,743.850098
18228895,2.966553,757.308899
18228895,2.990280,770.717896
18228895,3.013646,784.037170
18228895,3.037174,797.558411
18228895,3.060421,811.033142
18228895,3.083576,824.569580
18228895,3.106503,838.086609
18228895,3.129061,851.491333
18228895,3.151472,864.920410
18228895,3.173537,878.248901
18228895,3.195769,891.780457
18228895,3.217877,905.346252
18228895,3.239593,918.778137
18228895,3.261165,932.230225
18228895,3.282661,945.734558
18228895,3.304603,959.647461
18228895,3.326509,973.643005
18228895,3.347950,987.459534
18228895,3.369757,1001.623169
18228895,3.391194,1015.656128
18228895,3.412369,1029.628052
18228895,3.433474,1043.659302
18228895,3.454350,1057.630127
18228895,3.475102,1071.615112
18228895,3.495961,1085.779053
18228895,3.516391,1099.748169
18228895,3.536565,1113.645508
18228895,3.556624,1127.552856
18228895,3.576824,1141.658203
18228895,3.596594,1155.544312
18228895,3.616371,1169.524536
18228895,3.636437,1183.806885
18228895,3.655837,1197.702637
18228895,3.675151,1211.627563
18228895,3.694236,1225.476929
18228895,3.713684,1239.682861
18228895,3.732549,1253.549194
18228895,3.751591,1267.634399
18228895,3.770453,1281.681885
18228895,3.789222,1295.743896
18228895,3.807490,1309.524780
18228895,3.826089,1323.639282
18228895,3.844531,1337.721680
18228895,3.862687,1351.672729
18228895,3.880623,1365.543579
18228895,3.898724,1379.632080
18228895,3.916719,1393.723389
18228895,3.934370,1407.630249
18228895,3.952179,1421.755371
18228895,3.969554,1435.616821
18228895,3.987067,1449.674805
18228895,4.004406,1463.686890
18228895,4.021729,1477.756714
18228895,4.038760,1491.679443
18228895,4.055679,1505.588867
18228895,4.072832,1519.778687
18228895,4.089321,1533.494873
18228895,4.106276,1547.684692
18228895,4.123009,1561.776611
18228895,4.139656,1575.877075
18228895,4.155889,1589.698608
18228895,4.172434,1603.879883
18228895,4.188389,1617.626831
18228895,4.204734,1631.796387
18228895,4.220997,1645.984131
18228895,4.236798,1659.835327
18228895,4.252717,1673.879883
18228895,4.268061,1687.485596
18228895,4.283865,1701.587036
18228895,4.299829,1715.922363
18228895,4.315131,1729.727905
