COMID, Height(ft), Flowrate(ft^3/s)
18228523,2.878591,381.398407
18228523,2.880543,382.016418
18228523,3.170330,479.205902
18228523,3.420259,575.391052
18228523,3.648582,675.099182
18228523,3.884600,787.341187
18228523,4.130197,914.466553
18228523,4.379314,1055.552979
18228523,4.610416,1198.616577
18228523,4.829446,1343.727295
18228523,5.032736,1486.786621
18228523,5.226519,1631.342651
18228523,5.408517,1774.978394
18228523,5.584147,1921.069458
18228523,5.755072,2067.567383
18228523,5.922766,2214.594727
18228523,6.087205,2361.688477
18228523,6.249744,2509.698242
18228523,6.410059,2657.972168
18228523,6.569852,2807.915771
18228523,6.726326,2958.012451
18228523,6.878648,3107.555420
18228523,7.028124,3257.655029
18228523,7.174632,3408.056396
18228523,7.317716,3558.104736
18228523,7.457897,3708.181152
18228523,7.595708,3859.225586
18228523,7.729101,4010.354736
18228523,7.857372,4160.615234
18228523,7.981968,4311.525391
18228523,8.102969,4463.018066
18228523,8.219856,4614.228516
18228523,8.332582,4764.834961
18228523,8.441706,4915.374023
18228523,8.548557,5067.156738
18228523,8.653668,5217.342773
18228523,8.759308,5368.299316
18228523,8.865578,5519.993652
18228523,8.971539,5670.864258
18228523,9.077864,5821.689941
18228523,9.184873,5972.737793
18228523,9.292261,6123.375977
18228523,9.400692,6274.353516
18228523,9.510226,6425.532227
18228523,9.618737,6576.120605
18228523,9.725518,6726.836914
18228523,9.830886,6878.043457
18228523,9.934488,7029.225586
18228523,10.036433,7180.495605
18228523,10.136477,7331.402832
18228523,10.235220,7482.820801
18228523,10.332603,7634.660156
18228523,10.428484,7786.640625
18228523,10.521818,7936.999512
18228523,10.614426,8088.453613
18228523,10.705768,8240.035156
18228523,10.795843,8391.739258
18228523,10.884019,8542.371094
18228523,10.971794,8694.524414
18228523,11.058152,8846.405273
18228523,11.142586,8997.011719
18228523,11.226525,9148.927734
18228523,11.308632,9299.609375
18228523,11.390237,9451.549805
18228523,11.470682,9603.459961
18228523,11.549422,9754.013672
18228523,11.627868,9905.185547
18228523,11.706050,10056.946289
18228523,11.783517,10208.442383
18228523,11.860083,10359.240234
18228523,11.936808,10511.428711
18228523,12.012254,10662.108398
18228523,12.088192,10814.859375
18228523,12.163110,10966.578125
18228523,12.236821,11116.862305
18228523,12.310551,11268.197266
18228523,12.384035,11420.003906
18228523,12.456574,11570.833008
18228523,12.528744,11721.750000
18228523,12.601129,11873.461914
18228523,12.673570,12025.512695
18228523,12.745876,12177.433594
18228523,12.817398,12327.833984
18228523,12.889702,12479.976562
18228523,12.961293,12630.665039
18228523,13.033504,12782.656250
18228523,13.105108,12933.368164
18228523,13.177359,13085.373047
18228523,13.249619,13237.338867
18228523,13.321585,13388.601562
18228523,13.393071,13538.700195
18228523,13.465222,13690.119141
18228523,13.537543,13842.116211
18228523,13.609436,13994.153320
18228523,13.680155,14144.572266
18228523,13.751139,14296.451172
18228523,13.821110,14447.014648
18228523,13.891591,14599.539062
18228523,13.961225,14751.014648
18228523,14.030483,14902.450195
18228523,14.099518,15054.102539
18228523,14.168418,15206.199219
18228523,14.235742,15355.457031
18228523,14.303632,15506.656250
18228523,14.371867,15659.278320
18228523,14.439416,15810.659180
18228523,14.507309,15963.316406
18228523,14.574127,16114.004883
18228523,14.640823,16264.999023
18228523,14.707353,16415.984375
18228523,14.774410,16568.349609
18228523,14.840714,16719.181641
18228523,14.907129,16870.582031
18228523,14.974048,17022.958984
18228523,15.039984,17172.484375
18228523,15.107293,17324.613281
18228523,15.174856,17476.724609
18228523,15.242336,17627.683594
18228523,15.311280,17780.447266
18228523,15.379935,17930.707031
18228523,15.450892,18082.490234
18228523,15.523097,18233.238281
18228523,15.597985,18386.013672
18228523,15.673498,18536.111328
18228523,15.752330,18688.710938
18228523,15.833206,18841.017578
18228523,15.915571,18992.480469
18228523,15.998708,19142.703125
18228523,16.084587,19295.160156
18228523,16.172043,19446.685547
18228523,16.260900,19597.974609
18228523,16.351149,19750.396484
18228523,16.441423,19901.789062
18228523,16.532461,20052.972656
18228523,16.623833,20203.882812
18228523,16.716763,20355.546875
18228523,16.811308,20507.763672
18228523,16.906748,20659.037109
18228523,17.003996,20811.562500
18228523,17.101149,20962.464844
18228523,17.199961,21113.185547
18228523,17.300289,21264.152344
18228523,17.404142,21418.074219
18228523,17.508272,21569.478516
18228523,17.613552,21719.433594
18228523,17.721710,21871.080078
18228523,17.832457,22023.583984
18228523,17.944357,22175.000000
18228523,18.057438,22325.257812
18228523,18.173660,22477.546875
18228523,18.292870,22630.031250
18228523,18.414354,22781.423828
18228523,18.538603,22932.445312
18228523,18.666542,23085.474609
18228523,18.794174,23235.652344
18228523,18.924957,23386.921875
18228523,19.058064,23539.312500
18228523,19.191839,23689.808594
18228523,19.329941,23841.593750
18228523,19.471579,23994.257812
18228523,19.612934,24144.361328
18228523,19.758888,24297.404297
