COMID, Height(ft), Flowrate(ft^3/s)
18205608,1.246819,17.657333
18205608,1.243610,17.653040
18205608,1.224813,17.652376
18205608,1.206323,17.652046
18205608,1.203844,17.657896
18205608,1.266563,17.661119
18205608,1.317678,17.658573
18205608,1.366660,17.659180
18205608,1.412050,17.685436
18205608,1.456829,17.954912
18205608,1.534978,20.137299
18205608,1.603567,22.357824
18205608,1.664337,24.782425
18205608,1.710932,27.082605
18205608,1.743592,29.058218
18205608,1.770829,31.498396
18205608,1.788808,33.734600
18205608,1.805707,35.949589
18205608,1.822797,38.160534
18205608,1.840158,40.401745
18205608,1.857350,42.617989
18205608,1.874046,44.729591
18205608,1.891240,46.931992
18205608,1.909197,49.270138
18205608,1.926131,51.392799
18205608,1.944005,53.699375
18205608,1.961587,55.936737
18205608,1.978454,58.035664
18205608,1.996726,60.362938
18205608,2.015108,62.669689
18205608,2.032101,64.698837
18205608,2.051208,67.035149
18205608,2.069913,69.263824
18205608,2.087903,71.374367
18205608,2.107653,73.762764
18205608,2.125199,75.803177
18205608,2.145116,78.234062
18205608,2.163587,80.437454
18205608,2.181175,82.502625
18205608,2.200987,84.944420
18205608,2.219288,87.172493
18205608,2.237355,89.384071
18205608,2.254666,91.491402
18205608,2.273298,93.839508
18205608,2.291000,96.045509
18205608,2.308072,98.176964
18205608,2.325437,100.377846
18205608,2.343360,102.699852
18205608,2.359877,104.795776
18205608,2.377836,107.155472
18205608,2.395181,109.445236
18205608,2.411394,111.560509
18205608,2.428055,113.780212
18205608,2.445111,116.095268
18205608,2.460838,118.192932
18205608,2.476906,120.388260
18205608,2.493261,122.674255
18205608,2.509969,125.034645
18205608,2.525201,127.151627
18205608,2.541321,129.497543
18205608,2.556707,131.689911
18205608,2.571204,133.808151
18205608,2.586497,136.026840
18205608,2.601792,138.391281
18205608,2.615705,140.429550
18205608,2.630403,142.718079
18205608,2.644946,144.929199
18205608,2.659488,147.278793
18205608,2.673741,149.516190
18205608,2.687452,151.732254
18205608,2.700770,153.817200
18205608,2.714656,156.160965
18205608,2.728237,158.385895
18205608,2.741408,160.613281
18205608,2.754330,162.736481
18205608,2.767495,165.045380
18205608,2.781015,167.376541
18205608,2.793998,169.597382
18205608,2.806259,171.763290
18205608,2.819141,174.040985
18205608,2.830412,176.056366
18205608,2.843955,178.511185
18205608,2.856011,180.735413
18205608,2.868155,182.953201
18205608,2.879741,185.134003
18205608,2.892020,187.407059
18205608,2.903553,189.610809
18205608,2.915495,191.879105
18205608,2.926061,193.907959
18205608,2.938307,196.261505
18205608,2.949545,198.470184
18205608,2.960477,200.563019
18205608,2.972348,202.989029
18205608,2.983040,205.039536
18205608,2.994701,207.432465
18205608,3.005855,209.663849
18205608,3.016566,211.877823
18205608,3.027505,214.066940
18205608,3.038186,216.287537
18205608,3.049118,218.537567
18205608,3.059714,220.793274
18205608,3.070575,223.036804
18205608,3.081258,225.267883
18205608,3.091378,227.469269
18205608,3.101473,229.610992
18205608,3.111440,231.801300
18205608,3.122275,234.188232
18205608,3.131931,236.366394
18205608,3.141868,238.570801
18205608,3.151729,240.836411
18205608,3.161541,243.040237
18205608,3.170935,245.245956
18205608,3.180804,247.521912
18205608,3.189670,249.626419
18205608,3.199557,251.984909
18205608,3.208113,254.024307
18205608,3.217979,256.435181
18205608,3.226483,258.515198
18205608,3.236166,260.906799
18205608,3.244764,263.085480
18205608,3.253506,265.234497
18205608,3.262379,267.562103
18205608,3.271175,269.809784
18205608,3.279635,272.033173
18205608,3.288186,274.257843
18205608,3.296463,276.472565
18205608,3.304679,278.614014
18205608,3.313169,280.910706
18205608,3.321263,283.152100
18205608,3.329465,285.401489
18205608,3.337103,287.537994
18205608,3.344938,289.712494
18205608,3.352733,291.988647
18205608,3.360827,294.297211
18205608,3.368172,296.462311
18205608,3.376060,298.752655
18205608,3.383379,300.947021
18205608,3.390837,303.158661
18205608,3.398274,305.447815
18205608,3.405564,307.642487
18205608,3.412753,309.899963
18205608,3.419951,312.072784
18205608,3.427001,314.318817
18205608,3.434318,316.582092
18205608,3.441027,318.703064
18205608,3.448077,320.926514
18205608,3.454889,323.132812
18205608,3.462096,325.473999
18205608,3.468720,327.668152
18205608,3.475728,329.937836
18205608,3.482218,332.115448
18205608,3.489108,334.374634
18205608,3.495610,336.489960
18205608,3.502031,338.704651
18205608,3.508990,341.067596
18205608,3.515053,343.160309
18205608,3.521660,345.446411
18205608,3.528143,347.742706
18205608,3.534478,349.945251
18205608,3.540732,352.180969
18205608,3.546798,354.265076
18205608,3.553461,356.791504
18205608,3.559511,358.912842
18205608,3.565151,360.958282
18205608,3.571851,363.483276
18205608,3.577592,365.564697
18205608,3.583648,367.751770
18205608,3.589380,369.838837
18205608,3.596050,372.350800
18205608,3.601519,374.348175
18205608,3.607457,376.477325
18205608,3.614039,379.063385
18205608,3.619813,381.152252
18205608,3.625650,383.323761
18205608,3.631900,385.694092
18205608,3.637667,387.842255
18205608,3.643602,390.006012
18205608,3.650033,392.474152
18205608,3.655450,394.478241
18205608,3.661385,396.677643
18205608,3.666808,398.717407
18205608,3.673425,401.279144
18205608,3.678901,403.354218
18205608,3.684865,405.565643
18205608,3.691046,408.015411
18205608,3.696562,410.040009
18205608,3.702172,412.179016
18205608,3.708625,414.719574
18205608,3.714140,416.840546
18205608,3.719616,418.843597
18205608,3.725742,421.323395
18205608,3.731647,423.546448
18205608,3.737178,425.676636
18205608,3.743330,428.100647
18205608,3.748852,430.235077
18205608,3.754396,432.327454
18205608,3.759836,434.452698
18205608,3.766139,436.953339
18205608,3.771542,439.067230
18205608,3.777143,441.187164
18205608,3.783202,443.661346
18205608,3.788569,445.692993
18205608,3.794219,447.850708
18205608,3.800226,450.337921
18205608,3.805623,452.399597
18205608,3.811109,454.572510
18205608,3.817231,457.051605
18205608,3.822542,459.144684
18205608,3.828172,461.323975
18205608,3.833500,463.455231
18205608,3.839541,465.895111
18205608,3.844875,468.038696
18205608,3.850279,470.144867
18205608,3.856210,472.623932
18205608,3.861634,474.747070
18205608,3.866752,476.778717
18205608,3.872864,479.286072
18205608,3.878061,481.389069
18205608,3.883511,483.546082
18205608,3.889288,485.975006
18205608,3.894803,488.156769
18205608,3.899980,490.266083
18205608,3.905951,492.755066
18205608,3.911040,494.811462
18205608,3.916371,496.941986
18205608,3.921686,499.127960
18205608,3.927549,501.569641
18205608,3.932825,503.700531
18205608,3.937746,505.716248
18205608,3.943707,508.237732
18205608,3.948783,510.328339
18205608,3.954147,512.533081
18205608,3.959826,514.995544
18205608,3.964879,517.049072
18205608,3.970082,519.254883
18205608,3.975827,521.708191
18205608,3.980771,523.769470
18205608,3.986001,525.945251
18205608,3.991024,528.082458
18205608,3.996601,530.477112
18205608,4.001677,532.654297
18205608,4.006817,534.790833
18205608,4.012251,537.193665
18205608,4.017392,539.363403
18205608,4.022336,541.498169
18205608,4.027910,543.934509
18205608,4.032841,546.055542
18205608,4.037815,548.160583
18205608,4.043336,550.655945
18205608,4.048218,552.725403
18205608,4.053143,554.888428
18205608,4.058120,557.001282
18205608,4.063612,559.440857
18205608,4.068412,561.560425
18205608,4.073366,563.699097
18205608,4.078661,566.122009
18205608,4.083681,568.312195
18205608,4.088511,570.453003
18205608,4.093947,572.906677
18205608,4.098543,574.949951
18205608,4.103550,577.159241
18205608,4.108832,579.617126
18205608,4.113652,581.715210
18205608,4.118317,583.822815
18205608,4.123648,586.259094
18205608,4.128320,588.384705
18205608,4.133097,590.505371
18205608,4.137890,592.693115
18205608,4.143198,595.146057
18205608,4.147812,597.263184
18205608,4.152578,599.403992
18205608,4.157615,601.791931
18205608,4.162375,603.941162
18205608,4.167011,606.078430
18205608,4.172149,608.475281
18205608,4.176860,610.688416
18205608,4.181430,612.754333
18205608,4.186594,615.192078
18205608,4.191227,617.354370
18205608,4.195922,619.518188
18205608,4.200358,621.578369
18205608,4.205485,624.041199
18205608,4.209948,626.148071
18205608,4.214645,628.316772
18205608,4.219718,630.810364
18205608,4.224262,632.919312
18205608,4.228674,635.018433
18205608,4.233806,637.502441
18205608,4.238277,639.644714
18205608,4.242693,641.682678
18205608,4.247776,644.217224
18205608,4.252300,646.350952
18205608,4.256703,648.474365
18205608,4.261608,650.857422
18205608,4.266155,653.063171
18205608,4.270532,655.128723
18205608,4.274882,657.224670
18205608,4.279830,659.678345
18205608,4.284275,661.862183
18205608,4.288796,664.019897
18205608,4.293606,666.447083
18205608,4.297946,668.523193
18205608,4.302402,670.672485
18205608,4.307189,673.103943
18205608,4.311680,675.288818
18205608,4.316020,677.427124
18205608,4.320919,679.886414
