COMID, Height(ft), Flowrate(ft^3/s)
18227409,2.232578,17.657333
18227409,2.232780,17.657204
18227409,2.516920,17.660593
18227409,2.672849,17.660236
18227409,2.720402,17.667255
18227409,2.717721,17.801746
18227409,2.546210,19.003918
18227409,1.127024,23.253166
18227409,1.364474,25.994268
18227409,1.129007,29.912977
18227409,1.259925,33.262196
18227409,1.377858,37.262657
18227409,1.416311,40.562958
18227409,1.465919,44.530807
18227409,1.546624,48.200497
18227409,1.663772,51.890240
18227409,1.805488,55.409878
18227409,1.982306,59.295940
18227409,2.150474,63.029831
18227409,2.303567,66.597214
18227409,2.446930,70.143646
18227409,2.597123,74.109276
18227409,2.714357,77.432030
18227409,2.846398,81.457558
18227409,2.951631,84.975143
18227409,3.056510,88.759323
18227409,3.145196,92.273972
18227409,3.234795,96.178787
18227409,3.311338,99.860344
18227409,3.381965,103.527206
18227409,3.442703,106.961060
18227409,3.508455,110.901611
18227409,3.564577,114.577240
18227409,3.614833,118.142387
18227409,3.665115,121.946877
18227409,3.709810,125.612755
18227409,3.749246,129.082520
18227409,3.788350,132.736954
18227409,3.826919,136.653000
18227409,3.859570,140.313889
18227409,3.889767,143.980713
18227409,3.917418,147.637238
18227409,3.941844,151.117279
18227409,3.965768,154.715073
18227409,3.988740,158.426682
18227409,4.010160,162.177094
18227409,4.029429,166.036118
18227409,4.044885,169.792114
18227409,4.056073,173.305710
18227409,4.062769,176.867325
18227409,4.062359,180.799820
18227409,4.053054,184.255371
18227409,4.041414,187.934616
18227409,4.030197,191.855606
18227409,4.021109,195.389999
18227409,4.012602,199.220871
18227409,4.005988,202.657944
18227409,3.999905,206.500351
18227409,3.995374,210.153122
18227409,3.992057,213.763763
18227409,3.989774,217.656342
18227409,3.988825,221.333603
18227409,3.988970,224.764481
18227409,3.990282,228.618042
18227409,3.992454,232.068451
18227409,3.995948,236.033386
18227409,4.000239,239.745972
18227409,4.005049,243.219849
18227409,4.011138,247.102859
18227409,4.017609,250.745819
18227409,4.024856,254.476288
18227409,4.032408,258.075745
18227409,4.040515,261.731018
18227409,4.049055,265.376251
18227409,4.058317,269.193542
18227409,4.067565,272.862396
18227409,4.077060,276.491882
18227409,4.086526,280.027069
18227409,4.096634,283.753082
18227409,4.107139,287.586182
18227409,4.117264,291.207153
18227409,4.127562,294.919586
18227409,4.137326,298.423401
18227409,4.148127,302.305908
18227409,4.158340,306.013214
18227409,4.168402,309.681091
18227409,4.178395,313.323395
18227409,4.187772,316.782410
18227409,4.198199,320.706543
18227409,4.207893,324.361206
18227409,4.217680,328.021851
18227409,4.227359,331.728424
18227409,4.237041,335.428711
18227409,4.246529,339.022369
18227409,4.256319,342.821442
18227409,4.265364,346.457062
18227409,4.274111,349.906372
18227409,4.283356,353.555969
18227409,4.293356,357.488953
18227409,4.302500,361.222778
18227409,4.312162,365.034302
18227409,4.320643,368.597168
18227409,4.328767,372.101807
18227409,4.338310,375.918274
18227409,4.347070,379.575439
18227409,4.356385,383.361908
18227409,4.365193,386.988007
18227409,4.374291,390.663544
