COMID, Height(ft), Flowrate(ft^3/s)
18205716,2.959519,35.314667
18205716,2.959692,35.319431
18205716,2.999217,36.334625
18205716,3.039717,37.392761
18205716,3.078261,38.410740
18205716,3.115260,39.397537
18205716,3.269294,43.690849
18205716,3.444846,48.867802
18205716,3.611585,54.068943
18205716,3.770331,59.277363
18205716,3.922060,64.488823
18205716,4.066729,69.670822
18205716,4.206057,74.859535
18205716,4.340945,80.067848
18205716,4.470807,85.255081
18205716,4.596909,90.454353
18205716,4.719340,95.656837
18205716,4.837549,100.823616
18205716,4.954301,106.069160
18205716,5.079022,111.835373
18205716,5.209908,118.070175
18205716,5.335968,124.244667
18205716,5.459603,130.466003
18205716,5.580184,136.690216
18205716,5.697494,142.896500
18205716,5.812602,149.131943
18205716,5.924653,155.339966
18205716,6.033609,161.508102
18205716,6.141463,167.743256
18205716,6.246781,173.956772
18205716,6.349892,180.160873
18205716,6.451319,186.379608
18205716,6.550338,192.561768
18205716,6.648494,198.803040
18205716,6.744547,205.015625
18205716,6.838947,211.224838
18205716,6.932084,217.452530
18205716,7.022805,223.614807
18205716,7.113339,229.862213
18205716,7.201984,236.070663
18205716,7.289613,242.301376
18205716,7.375420,248.490494
18205716,7.460508,254.714066
18205716,7.544009,260.905212
18205716,7.626437,267.100708
18205716,7.708311,273.337646
18205716,7.788638,279.532623
18205716,7.868221,285.751740
18205716,7.947231,292.001190
18205716,8.024548,298.192230
18205716,8.101290,304.410400
18205716,8.176932,310.611298
18205716,8.251687,316.808899
18205716,8.325558,323.004028
18205716,8.398986,329.231079
18205716,8.471929,335.484833
18205716,8.543665,341.697449
18205716,8.613987,347.853973
18205716,8.684607,354.102264
18205716,8.754091,360.310974
18205716,8.822625,366.495972
18205716,8.891165,372.744202
18205716,8.958494,378.941925
18205716,9.025358,385.154114
18205716,9.091355,391.344055
18205716,9.157178,397.577118
18205716,9.221870,403.755066
18205716,9.286402,409.974670
18205716,9.350657,416.226410
18205716,9.413881,422.429077
18205716,9.476732,428.647644
18205716,9.538790,434.840790
18205716,9.600512,441.051910
18205716,9.661608,447.252838
18205716,9.722224,453.455505
18205716,9.783065,459.730560
18205716,9.842431,465.900726
18205716,9.901505,472.093170
18205716,9.960682,478.343872
18205716,10.018953,484.542999
18205716,10.076844,490.750244
18205716,10.134163,496.944794
18205716,10.191461,503.181030
18205716,10.248137,509.392883
18205716,10.304249,515.591309
18205716,10.360216,521.821899
18205716,10.414442,527.887512
18205716,10.469846,534.138184
18205716,10.525072,540.415771
18205716,10.579996,546.703552
18205716,10.634278,552.955322
18205716,10.688337,559.227539
18205716,10.739137,565.140259
18205716,10.792372,571.393799
18205716,10.845374,577.664551
18205716,10.898008,583.932617
18205716,10.950689,590.244690
18205716,11.002254,596.464722
18205716,11.051404,602.406738
18205716,11.102782,608.678711
18205716,11.153517,614.910645
18205716,11.204291,621.185303
18205716,11.255062,627.469543
18205716,11.305161,633.736145
18205716,11.354997,640.008423
18205716,11.401893,645.922913
18205716,11.450997,652.169373
18205716,11.500056,658.449707
18205716,11.548779,664.723755
18205716,11.597254,671.000244
18205716,11.645338,677.261841
18205716,11.690778,683.188354
18205716,11.738445,689.462769
18205716,11.785524,695.693970
18205716,11.832654,701.966553
18205716,11.879665,708.254395
18205716,11.926060,714.493042
18205716,11.970183,720.438965
18205716,12.016375,726.716858
18205716,12.062234,732.982727
18205716,12.107737,739.228455
18205716,12.153156,745.497864
18205716,12.198376,751.772278
18205716,12.240853,757.667358
18205716,12.285761,763.960388
18205716,12.330390,770.243591
18205716,12.374642,776.506348
18205716,12.418579,782.750610
18205716,12.462506,789.026062
18205716,12.506270,795.307861
18205716,12.547280,801.197998
18205716,12.590725,807.493896
18205716,12.633802,813.766052
18205716,12.676474,820.004456
18205716,12.719213,826.283386
18205716,12.761666,832.551697
18205716,12.801845,838.482849
18205716,12.843730,844.719788
18205716,12.885892,851.026245
18205716,12.927648,857.301331
18205716,12.969007,863.541443
18205716,13.010600,869.816101
18205716,13.049570,875.727478
18205716,13.090479,881.977051
18205716,13.131335,888.249695
18205716,13.172201,894.553406
18205716,13.212420,900.780334
18205716,13.252871,907.068848
18205716,13.290961,912.991089
18205716,13.330909,919.255981
18205716,13.370597,925.501343
18205716,13.410354,931.783508
18205716,13.450010,938.080139
18205716,13.489108,944.308838
18205716,13.528435,950.597778
18205716,13.565431,956.515747
18205716,13.604367,962.792603
18205716,13.642914,969.030579
18205716,13.681584,975.311951
18205716,13.720147,981.606140
18205716,13.758221,987.840271
18205716,13.794413,993.761780
18205716,13.832497,1000.043579
18205716,13.870243,1006.289612
18205716,13.907913,1012.552368
18205716,13.945614,1018.840149
18205716,13.983035,1025.104248
18205716,14.018432,1031.026855
18205716,14.055647,1037.301636
18205716,14.092658,1043.567871
18205716,14.129445,1049.813232
18205716,14.166280,1056.090820
18205716,14.202914,1062.359497
18205716,14.237576,1068.278931
18205716,14.273950,1074.544434
18205716,14.310262,1080.820923
18205716,14.346522,1087.105835
18205716,14.382300,1093.332886
18205716,14.418251,1099.609009
18205716,14.454128,1105.893311
18205716,14.487898,1111.801392
18205716,14.523500,1118.078247
18205716,14.559143,1124.352295
