COMID, Height(ft), Flowrate(ft^3/s)
18206108,1.990038,26.486000
18206108,1.990118,26.485697
18206108,1.987615,26.485634
18206108,1.985387,26.485500
18206108,1.983261,26.485838
18206108,1.981427,26.485754
18206108,1.979531,26.485619
18206108,1.977224,26.485844
18206108,1.975204,26.485926
18206108,1.973562,26.506948
18206108,1.996048,27.890970
18206108,2.043942,30.932734
18206108,2.084839,34.068577
18206108,2.120716,37.150074
18206108,2.155821,40.251198
18206108,2.189981,43.329292
18206108,2.223302,46.382637
18206108,2.256334,49.469315
18206108,2.288993,52.577396
18206108,2.319927,55.559296
18206108,2.352673,58.733730
18206108,2.384145,61.808434
18206108,2.415249,64.864960
18206108,2.446341,67.932281
18206108,2.477802,71.040817
18206108,2.507805,74.010323
18206108,2.539858,77.190689
18206108,2.570889,80.306824
18206108,2.601172,83.382408
18206108,2.630704,86.413223
18206108,2.661025,89.558807
18206108,2.689929,92.590179
18206108,2.718725,95.642395
18206108,2.747790,98.756088
18206108,2.775946,101.807976
18206108,2.803855,104.877251
18206108,2.831976,108.016724
18206108,2.858722,111.045975
18206108,2.886039,114.191101
18206108,2.911380,117.150826
18206108,2.938178,120.339600
18206108,2.963761,123.434715
18206108,2.988827,126.517975
18206108,3.013576,129.612350
18206108,3.037030,132.589371
18206108,3.061405,135.744278
18206108,3.084661,138.800491
18206108,3.108067,141.930252
18206108,3.130750,145.015015
18206108,3.152743,148.054276
18206108,3.174848,151.161606
18206108,3.196135,154.204132
18206108,3.217653,157.337189
18206108,3.238470,160.414459
18206108,3.258811,163.474503
18206108,3.278712,166.524857
18206108,3.298356,169.597198
18206108,3.318078,172.748444
18206108,3.336893,175.812134
18206108,3.355213,178.854874
18206108,3.373573,181.968674
18206108,3.391496,185.074631
18206108,3.408940,188.157639
18206108,3.426168,191.267761
18206108,3.442776,194.324203
18206108,3.458770,197.327759
18206108,3.475059,200.464172
18206108,3.490876,203.569321
18206108,3.505975,206.613647
18206108,3.520745,209.673233
18206108,3.535577,212.831192
18206108,3.549446,215.860168
18206108,3.563212,218.955917
18206108,3.576785,222.092560
18206108,3.589521,225.078796
18206108,3.602798,228.237671
18206108,3.615387,231.248795
18206108,3.628448,234.415604
18206108,3.640709,237.410339
18206108,3.653301,240.524521
18206108,3.665810,243.647125
18206108,3.677835,246.678207
18206108,3.690078,249.802994
18206108,3.702014,252.873734
18206108,3.713950,255.984085
18206108,3.725312,258.969208
18206108,3.737024,262.086182
18206108,3.748616,265.205536
18206108,3.759708,268.220154
18206108,3.771083,271.348755
18206108,3.782293,274.467255
18206108,3.793265,277.555328
18206108,3.803937,280.591370
18206108,3.814842,283.726868
18206108,3.825190,286.739197
18206108,3.835778,289.855743
18206108,3.846158,292.927917
18206108,3.856463,295.998383
18206108,3.866762,299.089996
18206108,3.877093,302.209625
18206108,3.887077,305.242798
18206108,3.897264,308.360992
18206108,3.907343,311.463684
18206108,3.917359,314.568329
18206108,3.927192,317.636963
18206108,3.936998,320.716034
18206108,3.946788,323.804138
18206108,3.956407,326.854095
18206108,3.966053,329.925262
18206108,3.975738,333.019073
18206108,3.985282,336.080994
18206108,3.995003,339.215515
18206108,4.004429,342.261627
18206108,4.014061,345.392792
18206108,4.023307,348.405273
18206108,4.032749,351.494598
18206108,4.042274,354.626007
18206108,4.051775,357.755920
18206108,4.060492,360.648224
18206108,4.069944,363.788391
18206108,4.079597,367.011536
18206108,4.089019,370.169769
18206108,4.097398,372.994568
18206108,4.106801,376.172546
18206108,4.116204,379.363922
18206108,4.125518,382.536957
18206108,4.133790,385.374115
18206108,4.142808,388.471222
18206108,4.152172,391.701080
18206108,4.160292,394.520264
18206108,4.169413,397.692230
18206108,4.178556,400.885742
18206108,4.187647,404.074646
18206108,4.195650,406.898071
18206108,4.204462,410.008942
18206108,4.213648,413.270935
18206108,4.222451,416.406189
18206108,4.230213,419.186890
18206108,4.239085,422.370117
18206108,4.247962,425.568573
18206108,4.255889,428.442108
18206108,4.264672,431.627838
18206108,4.273199,434.732727
18206108,4.282070,437.979919
18206108,4.289564,440.729523
18206108,4.298412,443.991547
18206108,4.306903,447.128540
18206108,4.315506,450.320648
18206108,4.323130,453.164154
18206108,4.331516,456.295502
18206108,4.340135,459.529266
18206108,4.348392,462.636627
18206108,4.356033,465.530640
18206108,4.364347,468.681091
18206108,4.372624,471.831482
18206108,4.380128,474.702545
18206108,4.388439,477.890411
18206108,4.396699,481.068756
18206108,4.404869,484.225891
18206108,4.411998,486.993134
18206108,4.420361,490.250549
18206108,4.428298,493.350494
18206108,4.436512,496.576477
18206108,4.443714,499.415771
18206108,4.451676,502.563721
18206108,4.459728,505.759003
18206108,4.466815,508.583832
18206108,4.474829,511.790039
18206108,4.482743,514.966248
18206108,4.490502,518.090515
18206108,4.497622,520.973999
18206108,4.505410,524.133911
18206108,4.513238,527.322144
18206108,4.520984,530.488464
18206108,4.527897,533.328125
18206108,4.535610,536.501465
18206108,4.543311,539.678040
18206108,4.550098,542.488708
18206108,4.557726,545.652222
18206108,4.565466,548.870056
18206108,4.572939,551.985535
18206108,4.579689,554.810730
18206108,4.587418,558.050476
18206108,4.594882,561.187500
18206108,4.602464,564.381348
18206108,4.609167,567.216064
18206108,4.616703,570.407104
18206108,4.624068,573.533142
18206108,4.631637,576.755249
18206108,4.638241,579.575134
18206108,4.645686,582.759094
18206108,4.653071,585.925110
18206108,4.659675,588.766846
18206108,4.667073,591.953613
18206108,4.674360,595.099854
18206108,4.681752,598.299622
18206108,4.688222,601.109985
18206108,4.695584,604.312683
18206108,4.702871,607.488892
18206108,4.710072,610.635803
18206108,4.716562,613.482117
18206108,4.723730,616.626892
18206108,4.730974,619.815491
18206108,4.737415,622.658325
18206108,4.744593,625.829956
18206108,4.751798,629.021667
18206108,4.758947,632.195007
18206108,4.765230,634.990540
18206108,4.772356,638.164307
18206108,4.779580,641.389587
18206108,4.786670,644.560486
18206108,4.792844,647.327759
18206108,4.799908,650.498657
18206108,4.807123,653.742676
18206108,4.813406,656.575928
18206108,4.820322,659.696289
18206108,4.827359,662.876770
18206108,4.834475,666.100647
18206108,4.840718,668.934326
18206108,4.847589,672.054016
18206108,4.854554,675.223877
18206108,4.861660,678.461853
18206108,4.867861,681.292297
18206108,4.874767,684.447632
18206108,4.881752,687.642944
18206108,4.888550,690.755615
18206108,4.894810,693.631958
18206108,4.901644,696.769348
18206108,4.908641,699.989685
18206108,4.914731,702.795776
18206108,4.921702,706.013245
18206108,4.928586,709.190918
18206108,4.935387,712.335266
18206108,4.941548,715.191223
18206108,4.948346,718.340576
18206108,4.955259,721.550659
18206108,4.962077,724.718079
18206108,4.968150,727.544678
18206108,4.974977,730.725830
18206108,4.981771,733.893127
18206108,4.987854,736.735962
18206108,4.994551,739.864502
18206108,5.001368,743.055908
18206108,5.008146,746.231079
18206108,5.014124,749.037537
18206108,5.021007,752.271301
18206108,5.027684,755.409668
18206108,5.034505,758.622620
18206108,5.040430,761.415344
18206108,5.047182,764.601746
18206108,5.053977,767.811523
18206108,5.060637,770.961853
18206108,5.066598,773.786011
18206108,5.073343,776.983093
18206108,5.080029,780.156067
18206108,5.085928,782.959351
18206108,5.092618,786.140869
18206108,5.099357,789.350586
18206108,5.105909,792.470642
18206108,5.111893,795.329773
18206108,5.118461,798.464966
18206108,5.125243,801.710693
18206108,5.131870,804.881958
18206108,5.137651,807.651733
18206108,5.144328,810.855835
18206108,5.150981,814.051086
18206108,5.156857,816.876648
18206108,5.163465,820.055664
18206108,5.170006,823.206726
18206108,5.176657,826.412964
18206108,5.182490,829.230042
18206108,5.189114,832.431335
18206108,5.195676,835.604675
18206108,5.202142,838.733582
18206108,5.208081,841.614502
18206108,5.214554,844.752991
18206108,5.221083,847.924194
18206108,5.226929,850.768799
18206108,5.233471,853.950256
18206108,5.239990,857.126160
18206108,5.246493,860.295288
18206108,5.252293,863.127502
18206108,5.258829,866.320679
18206108,5.265354,869.511719
18206108,5.271785,872.658997
18206108,5.277602,875.510986
18206108,5.284032,878.663513
18206108,5.290528,881.852051
18206108,5.297011,885.038879
18206108,5.302769,887.871460
18206108,5.309226,891.050842
18206108,5.315633,894.207947
18206108,5.321397,897.053589
18206108,5.327785,900.205444
18206108,5.334271,903.411682
18206108,5.340683,906.582947
18206108,5.346355,909.393311
18206108,5.352795,912.586121
18206108,5.359124,915.723083
18206108,5.365531,918.905273
18206108,5.371230,921.739258
18206108,5.377618,924.916504
18206108,5.383993,928.092346
18206108,5.389678,930.928528
18206108,5.396086,934.124817
18206108,5.402461,937.306702
18206108,5.408776,940.460693
18206108,5.414387,943.263611
18206108,5.420748,946.446838
18206108,5.427185,949.670349
18206108,5.433514,952.838806
18206108,5.439147,955.664734
18206108,5.445499,958.851135
18206108,5.451742,961.982849
18206108,5.457372,964.811157
18206108,5.463773,968.030762
18206108,5.470003,971.162903
18206108,5.476326,974.345825
18206108,5.481913,977.161743
18206108,5.488291,980.378967
18206108,5.494606,983.567139
18206108,5.500804,986.693237
18206108,5.506486,989.568176
18206108,5.512763,992.742615
18206108,5.518980,995.885620
18206108,5.525249,999.061462
18206108,5.530804,1001.878113
18206108,5.537152,1005.099915
18206108,5.543376,1008.262024
18206108,5.548963,1011.107666
18206108,5.555158,1014.266602
18206108,5.561410,1017.466064
18206108,5.567598,1020.636597
18206108,5.573091,1023.458557
18206108,5.579281,1026.645752
18206108,5.585384,1029.792603
18206108,5.591519,1032.963623
18206108,5.597037,1035.827881
18206108,5.603120,1038.983643
18206108,5.609245,1042.172852
18206108,5.614669,1045.003418
18206108,5.620765,1048.190186
18206108,5.626827,1051.366699
18206108,5.632871,1054.540771
18206108,5.638189,1057.337769
