COMID, Height(ft), Flowrate(ft^3/s)
18206134,0.856451,52.972000
18206134,0.856682,52.992237
18206134,0.936979,60.089672
18206134,1.016940,67.371696
18206134,1.093072,74.485550
18206134,1.166028,81.454758
18206134,1.240187,88.679047
18206134,1.310907,95.688766
18206134,1.404374,105.131828
18206134,1.501998,115.199867
18206134,1.604106,125.945023
18206134,1.715683,137.934219
18206134,1.825357,149.949631
18206134,1.932657,161.911606
18206134,2.038597,173.914764
18206134,2.141745,185.767929
18206134,2.246253,197.953934
18206134,2.346807,209.810684
18206134,2.448407,221.942047
18206134,2.547754,233.919174
18206134,2.646580,245.949478
18206134,2.743185,257.796844
18206134,2.846180,270.608673
18206134,2.948560,283.454102
18206134,3.050606,296.369568
18206134,3.151429,309.219421
18206134,3.251723,322.092194
18206134,3.350312,334.804474
18206134,3.449606,347.706818
18206134,3.549157,360.731201
18206134,3.646247,373.450134
18206134,3.744639,386.442017
18206134,3.841611,399.271515
18206134,3.938022,412.070923
18206134,4.035246,425.057922
18206134,4.130883,437.834442
18206134,4.227290,450.787811
18206134,4.322648,463.608459
18206134,4.418278,476.518433
18206134,4.513566,489.406921
18206134,4.608763,502.316864
18206134,4.703127,515.106079
18206134,4.798484,528.112488
18206134,4.892408,540.881897
18206134,4.986519,553.713135
18206134,5.080587,566.563843
18206134,5.175236,579.558228
18206134,5.268973,592.385559
18206134,5.363225,605.355896
18206134,5.456332,618.108704
18206134,5.550407,631.095337
18206134,5.643822,643.955566
18206134,5.736903,656.752197
18206134,5.829987,669.581604
18206134,5.923094,682.437927
18206134,6.016624,695.410095
18206134,6.109928,708.340881
18206134,6.202343,721.095093
18206134,6.295403,734.024902
18206134,6.388337,746.933044
18206134,6.480485,759.670776
18206134,6.573665,772.706421
18206134,6.666004,785.538757
18206134,6.758563,798.452271
18206134,6.850998,811.354492
18206134,6.943070,824.178345
18206134,7.035283,837.089294
18206134,7.126903,849.831238
18206134,7.218688,862.650085
18206134,7.310479,875.509216
18206134,7.402815,888.530823
18206134,7.494143,901.333801
18206134,7.585991,914.252258
18206134,7.677480,927.149841
18206134,7.768793,940.005798
18206134,7.860384,953.001587
18206134,7.951670,965.930664
18206134,8.042274,978.679993
18206134,8.133500,991.628113
18206134,8.224291,1004.497437
18206134,8.315046,1017.416931
18206134,8.405558,1030.251343
18206134,8.495391,1042.926147
18206134,8.586020,1055.865112
18206134,8.676171,1068.741577
18206134,8.766123,1081.544922
18206134,8.856079,1094.452026
18206134,8.946152,1107.398682
18206134,9.036023,1120.332031
18206134,9.125469,1133.120239
18206134,9.215111,1146.126953
18206134,9.304406,1158.977905
18206134,9.393398,1171.795288
18206134,9.482772,1184.817627
18206134,9.571653,1197.657349
18206134,9.660325,1210.509766
18206134,9.748845,1223.255127
18206134,9.836857,1235.946899
18206134,9.925508,1248.960815
18206134,10.013721,1261.844604
18206134,10.101969,1274.688843
18206134,10.190026,1287.591187
18206134,10.277969,1300.578735
18206134,10.365853,1313.482788
18206134,10.453428,1326.400146
18206134,10.540702,1339.234253
18206134,10.627989,1352.168945
18206134,10.715334,1365.108154
18206134,10.802444,1378.020386
18206134,10.888953,1390.743042
18206134,10.975676,1403.646729
18206134,11.061837,1416.299683
18206134,11.148314,1429.182495
18206134,11.234505,1442.042603
18206134,11.320653,1454.913086
18206134,11.406848,1467.941650
18206134,11.492815,1480.852051
18206134,11.578346,1493.702759
18206134,11.664065,1506.609863
18206134,11.749328,1519.480713
18206134,11.834930,1532.411133
18206134,11.920010,1545.293945
18206134,12.005112,1558.209839
18206134,12.089787,1570.994751
18206134,12.174541,1583.871216
18206134,12.259068,1596.712036
18206134,12.343301,1609.472656
18206134,12.427506,1622.373169
18206134,12.511762,1635.262573
18206134,12.595735,1648.165894
18206134,12.679663,1661.073486
18206134,12.763278,1673.900757
18206134,12.847017,1686.782349
18206134,12.930273,1699.657104
18206134,13.013576,1712.538086
18206134,13.096726,1725.376465
18206134,13.179855,1738.341553
18206134,13.262884,1751.316162
18206134,13.345810,1764.255737
18206134,13.428418,1777.142090
18206134,13.510616,1789.731079
18206134,13.592903,1802.612061
18206134,13.674937,1815.423584
18206134,13.757048,1828.346191
18206134,13.838941,1841.228760
18206134,13.920984,1854.145752
18206134,14.002491,1866.903442
18206134,14.084145,1879.856323
18206134,14.165452,1892.758667
18206134,14.246946,1905.890137
18206134,14.328189,1918.817139
18206134,14.409271,1931.729980
18206134,14.490108,1944.424072
18206134,14.570727,1957.229248
18206134,14.651095,1969.902344
18206134,14.731627,1982.773071
18206134,14.812028,1995.638550
18206134,14.892247,2008.476440
18206134,14.972382,2021.409668
18206134,15.052268,2034.272339
18206134,15.132468,2047.433472
18206134,15.212244,2060.320068
18206134,15.291804,2073.258057
18206134,15.371300,2086.169434
18206134,15.450591,2098.965576
18206134,15.530003,2111.942139
18206134,15.608800,2124.620361
18206134,15.687786,2137.463135
18206134,15.766726,2150.345703
18206134,15.845049,2162.851318
18206134,15.923852,2175.781738
18206134,16.002228,2188.652344
18206134,16.080875,2201.843750
18206134,16.159241,2214.794189
18206134,16.237238,2227.676758
18206134,16.314909,2240.294678
